pos,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,trials_2.key_resp.keys,trials_2.key_resp.corr,trials_2.key_resp.rt,trials_2.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
150,v,73,1,18,z,0,0.07995437498902902,None,18,1,73,1,,,,,164.20387291599764,,164.18951487500453,164.20387291599764,165.18685337499483,165.18685337499483,165.18685337499483,165.18685337499483,165.19329787499737,166.18682104098843,166.18682104098843,166.2714251250145,z,0,0.07995437498902902,None,,,,,p3,001,2025-09-30_16h59.30.748,untitled,,2025.1.1,None,2025-09-30 17h00.00.269397 +0530,
50,c,74,2,18,c,1,0.7854429580038413,None,18,2,74,2,,,,,166.28129508299753,,166.27195758299786,166.28129508299753,167.27070937500685,167.27070937500685,167.27070937500685,167.27070937500685,167.27904991598916,168.27023158301017,168.27023158301017,169.06196279099095,c,1,0.7854429580038413,None,,,,,p3,001,2025-09-30_16h59.30.748,untitled,,2025.1.1,None,2025-09-30 17h00.00.269397 +0530,
-150,z,75,3,18,z,1,1.327291666995734,None,18,3,75,3,,,,,169.0877247499884,,169.06252412500908,169.0877247499884,170.05370695798774,170.05370695798774,170.05370695798774,170.05370695798774,170.07699587498792,171.05336729099508,171.05336729099508,172.38864945800742,z,1,1.327291666995734,None,,,,,p3,001,2025-09-30_16h59.30.748,untitled,,2025.1.1,None,2025-09-30 17h00.00.269397 +0530,
-50,x,76,0,19,c,0,0.20271916597266681,None,19,0,76,0,,,,,172.3983795410022,,172.38922541600186,172.3983795410022,173.38798537501134,173.38798537501134,173.38798537501134,173.38798537501134,173.39455266599543,174.38700625000638,174.38700625000638,174.59690916599357,c,0,0.20271916597266681,None,,,,,p3,001,2025-09-30_16h59.30.748,untitled,,2025.1.1,None,2025-09-30 17h00.00.269397 +0530,
150,v,77,1,19,v,1,0.2726206249790266,None,19,1,77,1,,,,,174.6067338330031,,174.59750712499954,174.6067338330031,175.59502741601318,175.59502741601318,175.59502741601318,175.59502741601318,175.60375683300663,176.5939919160155,176.5939919160155,176.87172141601332,v,1,0.2726206249790266,None,,,,,p3,001,2025-09-30_16h59.30.748,untitled,,2025.1.1,None,2025-09-30 17h00.00.269397 +0530,
50,c,78,2,19,c,1,0.1332510829961393,None,19,2,78,2,,,,,176.88128354100627,,176.87225549999857,176.88128354100627,177.87100600000122,177.87100600000122,177.87100600000122,177.87100600000122,177.87853250000626,178.87049287499394,178.87049287499394,179.00494704101584,c,1,0.1332510829961393,None,,,,,p3,001,2025-09-30_16h59.30.748,untitled,,2025.1.1,None,2025-09-30 17h00.00.269397 +0530,
-150,z,79,3,19,z,1,0.12802099998225458,None,19,3,79,3,,,,,179.01100866601337,,179.00549054099247,179.01100866601337,179.9951392080111,179.9951392080111,179.9951392080111,179.9951392080111,180.00376558300923,181.004713250004,181.004713250004,181.13833604101092,z,1,0.12802099998225458,None,,,,,p3,001,2025-09-30_16h59.30.748,untitled,,2025.1.1,None,2025-09-30 17h00.00.269397 +0530,
-50,x,80,0,20,x,1,0.035546792001696303,None,20,0,80,0,,,,,181.14738495799247,,181.13887462500134,181.14738495799247,182.12948291600333,182.12948291600333,182.12948291600333,182.12948291600333,182.14599583300878,183.1372720829968,183.1372720829968,183.17893625001307,x,1,0.035546792001696303,None,,,,,p3,001,2025-09-30_16h59.30.748,untitled,,2025.1.1,None,2025-09-30 17h00.00.269397 +0530,
150,v,81,1,20,v,1,0.11645516601856798,None,20,1,81,1,,,,,183.19030533300247,,183.17950970798847,183.19030533300247,184.18065037499764,184.18065037499764,184.18065037499764,184.18065037499764,184.1893264160026,185.17128366601537,185.17128366601537,185.28986629101564,v,1,0.11645516601856798,None,,,,,p3,001,2025-09-30_16h59.30.748,untitled,,2025.1.1,None,2025-09-30 17h00.00.269397 +0530,
50,c,82,2,20,c,1,0.07148524999502115,None,20,2,82,2,,,,,185.30072466601268,,185.29054200000246,185.30072466601268,186.28747666600975,186.28747666600975,186.28747666600975,186.28747666600975,186.29694845800987,187.2962547079951,187.2962547079951,187.37197124998784,c,1,0.07148524999502115,None,,,,,p3,001,2025-09-30_16h59.30.748,untitled,,2025.1.1,None,2025-09-30 17h00.00.269397 +0530,
-150,z,83,3,20,z,1,0.2620440000027884,None,20,3,83,3,,,,,187.38072233300772,,187.3724959579995,187.38072233300772,188.37163754101493,188.37163754101493,188.37163754101493,188.37163754101493,188.37854087501182,189.3706999999995,189.3706999999995,189.63869629098917,z,1,0.2620440000027884,None,,,,,p3,001,2025-09-30_16h59.30.748,untitled,,2025.1.1,None,2025-09-30 17h00.00.269397 +0530,
-50,x,84,0,21,x,1,0.4544372920063324,None,21,0,84,0,,,,,189.64794895800878,,189.6392235409876,189.64794895800878,190.63754995798809,190.63754995798809,190.63754995798809,190.63754995798809,190.64454879099503,191.6374285829952,191.6374285829952,192.09583149998798,x,1,0.4544372920063324,None,,,,,p3,001,2025-09-30_16h59.30.748,untitled,,2025.1.1,None,2025-09-30 17h00.00.269397 +0530,
150,v,85,1,21,v,1,0.4594372090068646,None,21,1,85,1,,,,,192.1068835000042,,192.09643125001458,192.1068835000042,193.0879946660134,193.0879946660134,193.0879946660134,193.0879946660134,193.10419704101514,194.10520837499644,194.10520837499644,194.572532916005,v,1,0.4594372090068646,None,,,,,p3,001,2025-09-30_16h59.30.748,untitled,,2025.1.1,None,2025-09-30 17h00.00.269397 +0530,
50,c,86,2,21,c,1,0.508819874987239,None,21,2,86,2,,,,,194.58263579101185,,194.57318375000614,194.58263579101185,195.5712728750077,195.5712728750077,195.5712728750077,195.5712728750077,195.57876466598827,196.57191308299662,196.57191308299662,197.0888527079951,c,1,0.508819874987239,None,,,,,p3,001,2025-09-30_16h59.30.748,untitled,,2025.1.1,None,2025-09-30 17h00.00.269397 +0530,
-150,z,87,3,21,z,1,0.5316975410096347,None,21,3,87,3,,,,,197.0982742079941,,197.08929274999537,197.0982742079941,198.08818625001004,198.08818625001004,198.08818625001004,198.08818625001004,198.09540724998806,199.1051804999879,199.1051804999879,199.63897595799062,z,1,0.5316975410096347,None,,,,,p3,001,2025-09-30_16h59.30.748,untitled,,2025.1.1,None,2025-09-30 17h00.00.269397 +0530,
