prime_type,prime,target_full,target_fragment,SOA,correct_response,delay,thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,textbox.text,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,polygon.started,mouse.started,prime_text.started,submit_text.started,textbox.started,polygon.stopped,fragment_text.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,trials.textbox.text,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
unrelated ,shelf,motor,m_t_r,0.1,motor,0.6,35,35,0,[np.float64(0.0011111111111111111)],[np.float64(-0.4088888888888889)],[1],[0],[0],[5.093947291141376],['submit_text'],meter,0,35,35,101,404.8941569579765,,404.88870483310893,404.8941569579765,0.004593250108882785,405.38754716701806,405.38754716701806,405.38754716701806,405.399445499992,405.4880404579453,409.98316308297217,[np.float64(0.0011111111111111111)],[np.float64(-0.4088888888888889)],[1],[0],[0],[5.093947291141376],['submit_text'],meter,P3,001,2025-11-14_16h19.33.988,untitled,,2025.1.1,118.97337829754264,2025-11-14 16h19.44.050104 +0530,
unrelated ,curtain,wizard,w__a_d,0.4,wizard,0.9,36,36,0,[np.float64(0.0011111111111111111)],[np.float64(-0.4088888888888889)],[1],[0],[0],[22.885363874956965],['submit_text'],wand,0,36,36,96,409.99280987493694,,409.98777691693977,409.99280987493694,0.004475124878808856,410.5054557500407,410.5054557500407,410.5054557500407,410.5054557500407,410.9054152080789,432.8735539999325,[np.float64(0.0011111111111111111)],[np.float64(-0.4088888888888889)],[1],[0],[0],[22.885363874956965],['submit_text'],wand,P3,001,2025-11-14_16h19.33.988,untitled,,2025.1.1,118.97337829754264,2025-11-14 16h19.44.050104 +0530,
related ,party,dance,d_n_e,0.4,dance,0.9,37,37,0,[np.float64(0.0011111111111111111)],[np.float64(-0.4088888888888889)],[1],[0],[0],[24.553926250198856],['submit_text'],done,0,37,37,37,432.8845837919507,,432.87786162504926,432.8845837919507,0.004193791886791587,433.3773012920283,433.3773012920283,433.3773012920283,433.38880887511186,433.788987667067,457.43223108304664,[np.float64(0.0011111111111111111)],[np.float64(-0.4088888888888889)],[1],[0],[0],[24.553926250198856],['submit_text'],done,P3,001,2025-11-14_16h19.33.988,untitled,,2025.1.1,118.97337829754264,2025-11-14 16h19.44.050104 +0530,
related ,fork,spoon,s___n,0.1,spoon,0.6,38,38,0,[np.float64(0.0011111111111111111)],[np.float64(-0.4088888888888889)],[1],[0],[0],[4.655709582846612],['submit_text'],spoon,0,38,38,24,457.4423508751206,,457.43565241689794,457.4423508751206,0.003319959156215191,457.93930279207416,457.93930279207416,457.93930279207416,457.95169241703115,458.0277178750839,462.09182745800354,[np.float64(0.0011111111111111111)],[np.float64(-0.4088888888888889)],[1],[0],[0],[4.655709582846612],['submit_text'],spoon,P3,001,2025-11-14_16h19.33.988,untitled,,2025.1.1,118.97337829754264,2025-11-14 16h19.44.050104 +0530,
unrelated ,bubbles,closet,c_o_e_,0.4,closet,0.9,39,39,0,[np.float64(0.0011111111111111111)],[np.float64(-0.4088888888888889)],[1],[0],[0],[8.071509584086016],['submit_text'],combing,0,39,39,88,462.10548799997196,,462.09715458308347,462.10548799997196,0.005185249960049987,462.59680337505415,462.59680337505415,462.59680337505415,462.60915841697715,463.0066222080495,470.1692091249861,[np.float64(0.0011111111111111111)],[np.float64(-0.4088888888888889)],[1],[0],[0],[8.071509584086016],['submit_text'],combing,P3,001,2025-11-14_16h19.33.988,untitled,,2025.1.1,118.97337829754264,2025-11-14 16h19.44.050104 +0530,
unrelated ,suitcase,feet,f_e_,0.1,feet,0.6,40,40,0,[np.float64(0.0011111111111111111)],[np.float64(-0.4088888888888889)],[1],[0],[0],[19.827329457970336],['submit_text'],,0,40,40,109,470.17915099998936,,470.1738277080003,470.17915099998936,0.004465875215828419,470.6728405000176,470.6728405000176,470.6728405000176,470.6842667500023,470.7732307079714,490.00161679205485,[np.float64(0.0011111111111111111)],[np.float64(-0.4088888888888889)],[1],[0],[0],[19.827329457970336],['submit_text'],,P3,001,2025-11-14_16h19.33.988,untitled,,2025.1.1,118.97337829754264,2025-11-14 16h19.44.050104 +0530,
related ,reflection,mirror,m_rr__,0.4,mirror,0.9,41,41,0,[np.float64(0.0)],[np.float64(-0.4088888888888889)],[1],[0],[0],[5.278917792020366],['submit_text'],mirror,0,41,41,19,490.01030316692777,,490.0053255420644,490.01030316692777,0.0035787078086286783,490.50590008310974,490.50590008310974,490.50590008310974,490.51737270806916,490.9073305421043,495.2847083751112,[np.float64(0.0)],[np.float64(-0.4088888888888889)],[1],[0],[0],[5.278917792020366],['submit_text'],mirror,P3,001,2025-11-14_16h19.33.988,untitled,,2025.1.1,118.97337829754264,2025-11-14 16h19.44.050104 +0530,
unrelated ,bird,fan,f_n,0.1,fan,0.6,42,42,0,[np.float64(0.0)],[np.float64(-0.4088888888888889)],[1],[0],[0],[4.1792460000142455],['submit_text'],fin,0,42,42,67,495.29328933311626,,495.2881802080665,495.29328933311626,0.0033593340776860714,495.79023895808496,495.79023895808496,495.79023895808496,495.8028424580116,495.88419520808384,499.46794575010426,[np.float64(0.0)],[np.float64(-0.4088888888888889)],[1],[0],[0],[4.1792460000142455],['submit_text'],fin,P3,001,2025-11-14_16h19.33.988,untitled,,2025.1.1,118.97337829754264,2025-11-14 16h19.44.050104 +0530,
unrelated ,fan,maize,m_i_e,0.4,maize,0.9,43,43,0,[np.float64(0.0)],[np.float64(-0.4088888888888889)],[1],[0],[0],[13.129661499988288],['submit_text'],mime,0,43,43,100,499.4776406250894,,499.4721488330979,499.4776406250894,0.004084334010258317,499.9749990829732,499.9749990829732,499.9749990829732,499.9902612499427,500.36615258292295,512.6023512079846,[np.float64(0.0)],[np.float64(-0.4088888888888889)],[1],[0],[0],[13.129661499988288],['submit_text'],mime,P3,001,2025-11-14_16h19.33.988,untitled,,2025.1.1,118.97337829754264,2025-11-14 16h19.44.050104 +0530,
related ,washroom,shower,s_o_e_,0.4,shower,0.9,44,44,0,[np.float64(0.0)],[np.float64(-0.4088888888888889)],[1],[0],[0],[18.14381395885721],['submit_text'],shoes,0,44,44,5,512.6124965420458,,512.6069712499157,512.6124965420458,0.004505082964897156,513.1064411250409,513.1064411250409,513.1064411250409,513.119032042101,513.4983252079692,530.7512944999617,[np.float64(0.0)],[np.float64(-0.4088888888888889)],[1],[0],[0],[18.14381395885721],['submit_text'],shoes,P3,001,2025-11-14_16h19.33.988,untitled,,2025.1.1,118.97337829754264,2025-11-14 16h19.44.050104 +0530,
related ,mall,store,s_o_e,0.4,store,0.9,45,45,0,[np.float64(0.0)],[np.float64(-0.4088888888888889)],[0],[0],[0],[17.225151542108506],['submit_text'],shoes,0,45,45,31,530.7741589581128,,530.7535372499842,530.7741589581128,0.0021676248870790005,531.2606367080007,531.2606367080007,531.2606367080007,531.2746725420002,531.6502192080952,547.9792408330832,[np.float64(0.0)],[np.float64(-0.4088888888888889)],[0],[0],[0],[17.225151542108506],['submit_text'],shoes,P3,001,2025-11-14_16h19.33.988,untitled,,2025.1.1,118.97337829754264,2025-11-14 16h19.44.050104 +0530,
related ,school ,students ,s__d__t_,0.4,students,0.9,46,46,0,[np.float64(0.0)],[np.float64(-0.4088888888888889)],[1],[0],[0],[9.234775915974751],['submit_text'],standard,0,46,46,3,547.9919026670977,,547.9856591669377,547.9919026670977,0.005991250043734908,548.4811951250304,548.4811951250304,548.4811951250304,548.5088099169079,548.8909274579491,557.2209890000522,[np.float64(0.0)],[np.float64(-0.4088888888888889)],[1],[0],[0],[9.234775915974751],['submit_text'],standard,P3,001,2025-11-14_16h19.33.988,untitled,,2025.1.1,118.97337829754264,2025-11-14 16h19.44.050104 +0530,
unrelated ,turmeric,sipper,s_p_e_,0.4,sipper,0.9,47,47,0,[np.float64(0.0)],[np.float64(-0.4088888888888889)],[1],[0],[0],[10.741309416946024],['submit_text'],spices,0,47,47,90,557.2310786249582,,557.2254254170693,557.2310786249582,0.004298708168789744,557.7285127080977,557.7285127080977,557.7285127080977,557.7411193330772,558.1163367079571,567.9672124169301,[np.float64(0.0)],[np.float64(-0.4088888888888889)],[1],[0],[0],[10.741309416946024],['submit_text'],spices,P3,001,2025-11-14_16h19.33.988,untitled,,2025.1.1,118.97337829754264,2025-11-14 16h19.44.050104 +0530,
related ,road,traffic,t_a__ic,0.4,traffic,0.9,48,48,0,[np.float64(0.0)],[np.float64(-0.4088888888888889)],[1],[0],[0],[6.189162540948018],['submit_text'],traffic,0,48,48,23,567.992216625018,,567.9707449169364,567.992216625018,0.0033743749372661114,568.4681738330983,568.4681738330983,568.4681738330983,568.4920565830544,568.8663659999147,574.160376207903,[np.float64(0.0)],[np.float64(-0.4088888888888889)],[1],[0],[0],[6.189162540948018],['submit_text'],traffic,P3,001,2025-11-14_16h19.33.988,untitled,,2025.1.1,118.97337829754264,2025-11-14 16h19.44.050104 +0530,
unrelated ,bag ,biscuit,b_sc_i_,0.4,biscuit,0.9,49,49,0,[np.float64(0.0)],[np.float64(-0.4088888888888889)],[1],[0],[0],[10.64600274991244],['submit_text'],basics,0,49,49,64,574.1711161250714,,574.1645147080999,574.1711161250714,0.004024250200018287,574.67852950003,574.67852950003,574.67852950003,574.67852950003,575.0591787081212,584.8109893749934,[np.float64(0.0)],[np.float64(-0.4088888888888889)],[1],[0],[0],[10.64600274991244],['submit_text'],basics,P3,001,2025-11-14_16h19.33.988,untitled,,2025.1.1,118.97337829754264,2025-11-14 16h19.44.050104 +0530,
related ,row,column,c_l__n,0.1,column,0.6,50,50,0,[np.float64(0.0)],[np.float64(-0.4088888888888889)],[1],[0],[0],[8.787752417149022],['submit_text'],children,0,50,50,26,584.825608999934,,584.8150820420124,584.825608999934,0.003975125029683113,585.3178297919221,585.3178297919221,585.3178297919221,585.3297782919835,585.4090327080339,593.6033746250905,[np.float64(0.0)],[np.float64(-0.4088888888888889)],[1],[0],[0],[8.787752417149022],['submit_text'],children,P3,001,2025-11-14_16h19.33.988,untitled,,2025.1.1,118.97337829754264,2025-11-14 16h19.44.050104 +0530,
unrelated ,keyboard,lamp,l__p,0.1,lamp,0.6,51,51,0,[np.float64(-0.006666666666666667)],[np.float64(-0.4122222222222222)],[1],[0],[0],[9.497820334043354],['submit_text'],loop,0,51,51,81,593.6127969580702,,593.6070022920612,593.6127969580702,0.003517249831929803,594.1293125420343,594.1293125420343,594.1293125420343,594.1293125420343,594.2086136250291,603.1053288748953,[np.float64(-0.006666666666666667)],[np.float64(-0.4122222222222222)],[1],[0],[0],[9.497820334043354],['submit_text'],loop,P3,001,2025-11-14_16h19.33.988,untitled,,2025.1.1,118.97337829754264,2025-11-14 16h19.44.050104 +0530,
related ,athletics,sport,s_o_t,0.1,sport,0.6,52,52,0,[np.float64(-0.006666666666666667)],[np.float64(-0.4122222222222222)],[1],[0],[0],[5.181326166028157],['submit_text'],sport,0,52,52,36,603.1151232079137,,603.1097077920567,603.1151232079137,0.004263374954462051,603.6116695420351,603.6116695420351,603.6116695420351,603.6259040830191,603.7029671249911,608.2916067079641,[np.float64(-0.006666666666666667)],[np.float64(-0.4122222222222222)],[1],[0],[0],[5.181326166028157],['submit_text'],sport,P3,001,2025-11-14_16h19.33.988,untitled,,2025.1.1,118.97337829754264,2025-11-14 16h19.44.050104 +0530,
related ,music,song,s__g,0.4,song,0.9,53,53,0,[np.float64(-0.006666666666666667)],[np.float64(-0.4122222222222222)],[0],[0],[0],[12.95080408314243],['submit_text'],song,0,53,53,7,608.301561041968,,608.2951114999596,608.301561041968,0.00340524991042912,608.7917305000592,608.7917305000592,608.7917305000592,608.8044927080628,609.2018951249775,621.2464242079295,[np.float64(-0.006666666666666667)],[np.float64(-0.4122222222222222)],[0],[0],[0],[12.95080408314243],['submit_text'],song,P3,001,2025-11-14_16h19.33.988,untitled,,2025.1.1,118.97337829754264,2025-11-14 16h19.44.050104 +0530,
related ,fan,light,l_g_t,0.4,light,0.9,54,54,0,[np.float64(-0.006666666666666667)],[np.float64(-0.4122222222222222)],[1],[0],[0],[4.436174083966762],['submit_text'],light,0,54,54,45,621.2565281249117,,621.2505679579917,621.2565281249117,0.004020957974717021,621.7492998749949,621.7492998749949,621.7492998749949,621.7624881670345,622.1423875000328,625.6872926671058,[np.float64(-0.006666666666666667)],[np.float64(-0.4122222222222222)],[1],[0],[0],[4.436174083966762],['submit_text'],light,P3,001,2025-11-14_16h19.33.988,untitled,,2025.1.1,118.97337829754264,2025-11-14 16h19.44.050104 +0530,
related ,map,atlas,a_l_s,0.4,atlas,0.9,55,55,0,[np.float64(-0.006666666666666667)],[np.float64(-0.4122222222222222)],[1],[0],[0],[5.914847207954153],['submit_text'],atlas,0,55,55,59,625.6969119580463,,625.6907656670082,625.6969119580463,0.0033625829964876175,626.1952341669239,626.1952341669239,626.1952341669239,626.2097781670745,626.5793884580489,631.6062108329497,[np.float64(-0.006666666666666667)],[np.float64(-0.4122222222222222)],[1],[0],[0],[5.914847207954153],['submit_text'],atlas,P3,001,2025-11-14_16h19.33.988,untitled,,2025.1.1,118.97337829754264,2025-11-14 16h19.44.050104 +0530,
unrelated ,popcorn,nails,n_i_s,0.4,nails,0.9,56,56,0,[np.float64(-0.006666666666666667)],[np.float64(-0.4122222222222222)],[0],[0],[0],[13.469097999855876],['submit_text'],nissan,0,56,56,70,631.6163842079695,,631.6107043749653,631.6163842079695,0.004354000091552734,632.1299831250217,632.1299831250217,632.1299831250217,632.1299831250217,632.5029008749407,645.08031595801,[np.float64(-0.006666666666666667)],[np.float64(-0.4122222222222222)],[0],[0],[0],[13.469097999855876],['submit_text'],nissan,P3,001,2025-11-14_16h19.33.988,untitled,,2025.1.1,118.97337829754264,2025-11-14 16h19.44.050104 +0530,
related ,mother,father,f_t_e_,0.4,father,0.9,57,57,0,[np.float64(-0.006666666666666667)],[np.float64(-0.4122222222222222)],[1],[0],[0],[4.817879999987781],['submit_text'],father,0,57,57,47,645.0905341249891,,645.0847028749995,645.0905341249891,0.00427166698500514,645.5835625000764,645.5835625000764,645.5835625000764,645.6105787081178,645.9863376670983,649.90308633307,[np.float64(-0.006666666666666667)],[np.float64(-0.4122222222222222)],[1],[0],[0],[4.817879999987781],['submit_text'],father,P3,001,2025-11-14_16h19.33.988,untitled,,2025.1.1,118.97337829754264,2025-11-14 16h19.44.050104 +0530,
unrelated ,register,flute,fl__e,0.4,flute,0.9,58,58,0,[np.float64(-0.006666666666666667)],[np.float64(-0.4122222222222222)],[1],[0],[0],[10.199806374963373],['submit_text'],flee,0,58,58,92,649.9270461669657,,649.9062772500329,649.9270461669657,0.0030952910892665386,650.4094037921168,650.4094037921168,650.4094037921168,650.421067582909,650.8036037920974,660.1066336669028,[np.float64(-0.006666666666666667)],[np.float64(-0.4122222222222222)],[1],[0],[0],[10.199806374963373],['submit_text'],flee,P3,001,2025-11-14_16h19.33.988,untitled,,2025.1.1,118.97337829754264,2025-11-14 16h19.44.050104 +0530,
unrelated ,bracelet,burger,b_r_e_,0.1,burger,0.6,59,59,0,[np.float64(-0.008888888888888889)],[np.float64(-0.41888888888888887)],[0],[0],[0],[22.170227208873257],['submit_text'],bread,0,59,59,97,660.1159710830543,,660.110719416989,660.1159710830543,0.003966124961152673,660.611120000016,660.611120000016,660.611120000016,660.6231445830781,660.7101416250225,682.2815382499248,[np.float64(-0.008888888888888889)],[np.float64(-0.41888888888888887)],[0],[0],[0],[22.170227208873257],['submit_text'],bread,P3,001,2025-11-14_16h19.33.988,untitled,,2025.1.1,118.97337829754264,2025-11-14 16h19.44.050104 +0530,
unrelated ,charger,dinner,d_n_e_,0.4,dinner,0.9,60,60,0,[np.float64(-0.008888888888888889)],[np.float64(-0.41888888888888887)],[1],[0],[0],[13.353793375194073],['submit_text'],danger,0,60,60,110,682.2923739580438,,682.2862564579118,682.2923739580438,0.004577083047479391,682.8117066670675,682.8117066670675,682.8117066670675,682.8117066670675,683.181239916943,695.64066933305,[np.float64(-0.008888888888888889)],[np.float64(-0.41888888888888887)],[1],[0],[0],[13.353793375194073],['submit_text'],danger,P3,001,2025-11-14_16h19.33.988,untitled,,2025.1.1,118.97337829754264,2025-11-14 16h19.44.050104 +0530,
unrelated ,year,milk,m__k,0.1,milk,0.6,61,61,0,[np.float64(-0.012222222222222223)],[np.float64(-0.41888888888888887)],[1],[0],[0],[5.868841457879171],['submit_text'],mark,0,61,61,105,695.6500651671086,,695.6445328749251,695.6500651671086,0.003739624982699752,696.145014208043,696.145014208043,696.145014208043,696.1568644999061,696.2450345000252,701.5139829169493,[np.float64(-0.012222222222222223)],[np.float64(-0.41888888888888887)],[1],[0],[0],[5.868841457879171],['submit_text'],mark,P3,001,2025-11-14_16h19.33.988,untitled,,2025.1.1,118.97337829754264,2025-11-14 16h19.44.050104 +0530,
unrelated ,lantern,giant,g_a_t,0.4,giant,0.9,62,62,0,[np.float64(-0.012222222222222223)],[np.float64(-0.41888888888888887)],[1],[0],[0],[6.321613583015278],['submit_text'],gnat,0,62,62,118,701.528185042087,,701.5187607919797,701.528185042087,0.004636833909898996,702.017471750034,702.017471750034,702.017471750034,702.0456935421098,702.4119146671146,707.8410097081214,[np.float64(-0.012222222222222223)],[np.float64(-0.41888888888888887)],[1],[0],[0],[6.321613583015278],['submit_text'],gnat,P3,001,2025-11-14_16h19.33.988,untitled,,2025.1.1,118.97337829754264,2025-11-14 16h19.44.050104 +0530,
related ,shoe,sock,s__k,0.1,sock,0.6,63,63,0,[np.float64(0.024444444444444446)],[np.float64(-0.39444444444444443)],[1],[0],[0],[8.029059290885925],['submit_text'],sock,0,63,63,22,707.8502506669611,,707.8447442499455,707.8502506669611,0.0036094579845666885,708.3428199579939,708.3428199579939,708.3428199579939,708.3543234579265,708.4456655420363,715.8744427501224,[np.float64(0.024444444444444446)],[np.float64(-0.39444444444444443)],[1],[0],[0],[8.029059290885925],['submit_text'],sock,P3,001,2025-11-14_16h19.33.988,untitled,,2025.1.1,118.97337829754264,2025-11-14 16h19.44.050104 +0530,
unrelated ,garden ,ocean ,o___n ,0.4,ocean ,0.9,64,64,0,[np.float64(0.024444444444444446)],[np.float64(-0.39444444444444443)],[1],[0],[0],[34.37143100006506],['submit_text'],cucoon,0,64,64,60,715.8845336250961,,715.8790517079178,715.8845336250961,0.004481416894122958,716.3767897919752,716.3767897919752,716.3767897919752,716.3882205421105,716.7953435000964,750.2510316669941,[np.float64(0.024444444444444446)],[np.float64(-0.39444444444444443)],[1],[0],[0],[34.37143100006506],['submit_text'],cucoon,P3,001,2025-11-14_16h19.33.988,untitled,,2025.1.1,118.97337829754264,2025-11-14 16h19.44.050104 +0530,
related ,classroom ,benches ,b_n__es,0.1,benches,0.6,65,65,0,[np.float64(0.024444444444444446)],[np.float64(-0.39444444444444443)],[1],[0],[0],[17.702271374873817],['submit_text'],benches,0,65,65,2,750.2630039169453,,750.2557944580913,750.2630039169453,0.004648500122129917,750.7509391671047,750.7509391671047,750.7509391671047,750.7629492920823,750.8486932921223,767.9587241669651,[np.float64(0.024444444444444446)],[np.float64(-0.39444444444444443)],[1],[0],[0],[17.702271374873817],['submit_text'],benches,P3,001,2025-11-14_16h19.33.988,untitled,,2025.1.1,118.97337829754264,2025-11-14 16h19.44.050104 +0530,
unrelated ,shirt,chips,c_i_s,0.4,chips,0.9,66,66,0,[np.float64(0.024444444444444446)],[np.float64(-0.39444444444444443)],[0],[0],[0],[19.387008249992505],['submit_text'],cuffs,0,66,66,112,767.9683118329849,,767.96293483302,767.9683118329849,0.004098250064998865,768.4617202500813,768.4617202500813,768.4617202500813,768.4738770830445,768.8799904170446,787.3506057080813,[np.float64(0.024444444444444446)],[np.float64(-0.39444444444444443)],[0],[0],[0],[19.387008249992505],['submit_text'],cuffs,P3,001,2025-11-14_16h19.33.988,untitled,,2025.1.1,118.97337829754264,2025-11-14 16h19.44.050104 +0530,
related ,cash,money,m_n_y,0.4,money,0.9,67,67,0,[np.float64(0.024444444444444446)],[np.float64(-0.39444444444444443)],[1],[0],[0],[4.658807958010584],['submit_text'],money,0,67,67,51,787.3619595000055,,787.3558530830778,787.3619595000055,0.005106500117108226,787.8515409580432,787.8515409580432,787.8515409580432,787.8641792079434,788.2553441249765,792.0152440830134,[np.float64(0.024444444444444446)],[np.float64(-0.39444444444444443)],[1],[0],[0],[4.658807958010584],['submit_text'],money,P3,001,2025-11-14_16h19.33.988,untitled,,2025.1.1,118.97337829754264,2025-11-14 16h19.44.050104 +0530,
unrelated ,towel,grass,g_a_s,0.4,grass,0.9,68,68,0,[np.float64(0.024444444444444446)],[np.float64(-0.39444444444444443)],[1],[0],[0],[8.948606957914308],['submit_text'],glass,0,68,68,102,792.0264572079759,,792.0198422078975,792.0264572079759,0.004485666053369641,792.5177925829776,792.5177925829776,792.5177925829776,792.5306853749789,792.9126897079404,800.9690418329556,[np.float64(0.024444444444444446)],[np.float64(-0.39444444444444443)],[1],[0],[0],[8.948606957914308],['submit_text'],glass,P3,001,2025-11-14_16h19.33.988,untitled,,2025.1.1,118.97337829754264,2025-11-14 16h19.44.050104 +0530,
unrelated ,coffee,puppet,p_pp_t,0.4,puppet,0.9,69,69,0,[np.float64(0.024444444444444446)],[np.float64(-0.39444444444444443)],[1],[0],[0],[14.675202583894134],['submit_text'],poppot,0,69,69,76,800.9807582499925,,800.9733462079894,800.9807582499925,0.004192959051579237,801.4681706249248,801.4681706249248,801.4681706249248,801.480426749913,801.8738592080772,815.6492327919696,[np.float64(0.024444444444444446)],[np.float64(-0.39444444444444443)],[1],[0],[0],[14.675202583894134],['submit_text'],poppot,P3,001,2025-11-14_16h19.33.988,untitled,,2025.1.1,118.97337829754264,2025-11-14 16h19.44.050104 +0530,
related ,king,queen,q___n,0.1,queen,0.6,70,70,0,[np.float64(0.024444444444444446)],[np.float64(-0.39444444444444443)],[1],[0],[0],[6.334402417065576],['submit_text'],queen,0,70,70,38,815.7074208750855,,815.7010830000509,815.7074208750855,0.05172241688705981,816.154848374892,816.154848374892,816.154848374892,816.2010917500593,816.2477158328984,822.0360757499002,[np.float64(0.024444444444444446)],[np.float64(-0.39444444444444443)],[1],[0],[0],[6.334402417065576],['submit_text'],queen,P3,001,2025-11-14_16h19.33.988,untitled,,2025.1.1,118.97337829754264,2025-11-14 16h19.44.050104 +0530,
related ,shampoo,conditioner,c_n_i_i_n_r,0.4,conditioner,0.9,71,71,0,[np.float64(0.024444444444444446)],[np.float64(-0.39444444444444443)],[1],[0],[0],[31.75791091611609],['submit_text'],conditioner,0,71,71,27,822.0475307500456,,822.0414642919786,822.0475307500456,0.005274333991110325,822.5354140829295,822.5354140829295,822.5354140829295,822.547242624918,822.9312940000091,853.800001333002,[np.float64(0.024444444444444446)],[np.float64(-0.39444444444444443)],[1],[0],[0],[31.75791091611609],['submit_text'],conditioner,P3,001,2025-11-14_16h19.33.988,untitled,,2025.1.1,118.97337829754264,2025-11-14 16h19.44.050104 +0530,
unrelated ,mountain,street,s_r__t,0.1,street,0.6,72,72,0,[np.float64(0.024444444444444446)],[np.float64(-0.39444444444444443)],[1],[0],[0],[20.93244545790367],['submit_text'],sickness,0,72,72,65,853.8110584579408,,853.8045022499282,853.8110584579408,0.004390292102470994,854.3028806250077,854.3028806250077,854.3028806250077,854.3151058331132,854.4009872500319,874.7375875420403,[np.float64(0.024444444444444446)],[np.float64(-0.39444444444444443)],[1],[0],[0],[20.93244545790367],['submit_text'],sickness,P3,001,2025-11-14_16h19.33.988,untitled,,2025.1.1,118.97337829754264,2025-11-14 16h19.44.050104 +0530,
related ,sky,cloud,c_o_d,0.1,cloud,0.6,73,73,0,[np.float64(0.024444444444444446)],[np.float64(-0.39444444444444443)],[1],[0],[0],[5.794034959049895],['submit_text'],coord,0,73,73,48,874.7482644170523,,874.7418619999662,874.7482644170523,0.004148917039856315,875.2478963329922,875.2478963329922,875.2478963329922,875.2478963329922,875.3350167081226,880.536458583083,[np.float64(0.024444444444444446)],[np.float64(-0.39444444444444443)],[1],[0],[0],[5.794034959049895],['submit_text'],coord,P3,001,2025-11-14_16h19.33.988,untitled,,2025.1.1,118.97337829754264,2025-11-14 16h19.44.050104 +0530,
unrelated ,dust,soft,s__t,0.1,soft,0.6,74,74,0,[np.float64(0.024444444444444446)],[np.float64(-0.39444444444444443)],[1],[0],[0],[6.8851812079083174],['submit_text'],stat,0,74,74,87,880.5488488750998,,880.5400527080055,880.5488488750998,0.0034899581223726273,881.0384746249765,881.0384746249765,881.0384746249765,881.0510119579267,881.1416709579062,887.4258485420141,[np.float64(0.024444444444444446)],[np.float64(-0.39444444444444443)],[1],[0],[0],[6.8851812079083174],['submit_text'],stat,P3,001,2025-11-14_16h19.33.988,untitled,,2025.1.1,118.97337829754264,2025-11-14 16h19.44.050104 +0530,
unrelated ,carpet,lightning,l_g_t_n_,0.4,lightning,0.9,75,75,0,[np.float64(0.006666666666666667)],[np.float64(-0.4255555555555556)],[1],[0],[0],[28.462168040918186],['submit_text'],light,0,75,75,104,887.4352333329152,,887.4292902920861,887.4352333329152,0.003351875115185976,887.9317265830468,887.9317265830468,887.9317265830468,887.9438919581007,888.3256090830546,915.8921084580943,[np.float64(0.006666666666666667)],[np.float64(-0.4255555555555556)],[1],[0],[0],[28.462168040918186],['submit_text'],light,P3,001,2025-11-14_16h19.33.988,untitled,,2025.1.1,118.97337829754264,2025-11-14 16h19.44.050104 +0530,
related ,farmer,crop,c__p,0.1,crop,0.6,76,76,0,[np.float64(0.006666666666666667)],[np.float64(-0.4011111111111111)],[1],[0],[0],[10.19835766707547],['submit_text'],crop,0,76,76,14,915.9166707498953,,915.8953315420076,915.9166707498953,0.0031215420458465815,916.3995102921035,916.3995102921035,916.3995102921035,916.411710083019,916.4859696249478,926.0944301250856,[np.float64(0.006666666666666667)],[np.float64(-0.4011111111111111)],[1],[0],[0],[10.19835766707547],['submit_text'],crop,P3,001,2025-11-14_16h19.33.988,untitled,,2025.1.1,118.97337829754264,2025-11-14 16h19.44.050104 +0530,
unrelated ,wallet,pizza,p_z_a,0.4,pizza,0.9,77,77,0,[np.float64(0.006666666666666667)],[np.float64(-0.4011111111111111)],[1],[0],[0],[4.074652541195974],['submit_text'],pizza,0,77,77,116,926.1104270420037,,926.1034408749547,926.1104270420037,0.008662750013172626,926.5987050419208,926.5987050419208,926.5987050419208,926.6109718331136,926.994976707967,930.1788837919012,[np.float64(0.006666666666666667)],[np.float64(-0.4011111111111111)],[1],[0],[0],[4.074652541195974],['submit_text'],pizza,P3,001,2025-11-14_16h19.33.988,untitled,,2025.1.1,118.97337829754264,2025-11-14 16h19.44.050104 +0530,
related ,hospital ,doctor,d__t_r,0.1,doctor ,0.6,78,78,0,[np.float64(0.006666666666666667)],[np.float64(-0.4011111111111111)],[1],[0],[0],[4.078128499910235],['submit_text'],doctor,0,78,78,0,930.1889223330654,,930.1833945000544,930.1889223330654,0.004397416952997446,930.682201083051,930.682201083051,930.682201083051,930.6950399579946,930.7835454170126,934.2622967080679,[np.float64(0.006666666666666667)],[np.float64(-0.4011111111111111)],[1],[0],[0],[4.078128499910235],['submit_text'],doctor,P3,001,2025-11-14_16h19.33.988,untitled,,2025.1.1,118.97337829754264,2025-11-14 16h19.44.050104 +0530,
