pos,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,trials_2.key_resp.keys,trials_2.key_resp.corr,trials_2.key_resp.rt,trials_2.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
150,v,21,1,5,v,1,0.3180080409802031,None,5,1,21,1,,,,,65.7756854580075,,65.76606887500384,65.7756854580075,66.76503637499991,66.76503637499991,66.76503637499991,66.76503637499991,66.79040933298529,67.76519108298817,67.76519108298817,68.09123791698948,v,1,0.3180080409802031,None,,,,,p2,001,2025-09-30_14h04.02.683,untitled,,2025.1.1,120.50279789496592,2025-09-30 14h04.18.850214 +0530,
50,c,22,2,5,c,1,0.3964832909987308,None,5,2,22,2,,,,,68.100074957998,,68.09167766699102,68.100074957998,69.089790041995,69.089790041995,69.089790041995,69.089790041995,69.09664341699681,70.0903460420086,70.0903460420086,70.49015804199735,c,1,0.3964832909987308,None,,,,,p2,001,2025-09-30_14h04.02.683,untitled,,2025.1.1,120.50279789496592,2025-09-30 14h04.18.850214 +0530,
-150,z,23,3,5,z,1,0.3052646249998361,None,5,3,23,3,,,,,70.49675525000202,,70.49049045800348,70.49675525000202,71.4815534579975,71.4815534579975,71.4815534579975,71.4815534579975,71.50688329199329,72.48273499999777,72.48273499999777,72.79121966700768,z,1,0.3052646249998361,None,,,,,p2,001,2025-09-30_14h04.02.683,untitled,,2025.1.1,120.50279789496592,2025-09-30 14h04.18.850214 +0530,
-50,x,24,0,6,x,1,0.39423012401675805,None,6,0,24,0,,,,,72.80083274998469,,72.79177262500161,72.80083274998469,73.79020966700045,73.79020966700045,73.79020966700045,73.79020966700045,73.79681658299523,74.78982504201122,74.78982504201122,75.19142258301144,x,1,0.39423012401675805,None,,,,,p2,001,2025-09-30_14h04.02.683,untitled,,2025.1.1,120.50279789496592,2025-09-30 14h04.18.850214 +0530,
150,v,25,1,6,v,1,0.2993536659923848,None,6,1,25,1,,,,,75.20180624999921,,75.1920101249998,75.20180624999921,76.19093991699629,76.19093991699629,76.19093991699629,76.19093991699629,76.19801299998653,77.19076374999713,77.19076374999713,77.49211412499426,v,1,0.2993536659923848,None,,,,,p2,001,2025-09-30_14h04.02.683,untitled,,2025.1.1,120.50279789496592,2025-09-30 14h04.18.850214 +0530,
50,c,26,2,6,c,1,0.5691450409940444,None,6,2,26,2,,,,,77.50672429200495,,77.49285791700822,77.50672429200495,78.49053012501099,78.49053012501099,78.49053012501099,78.49053012501099,78.49733879198902,79.4908866249898,79.4908866249898,80.06600150000304,c,1,0.5691450409940444,None,,,,,p2,001,2025-09-30_14h04.02.683,untitled,,2025.1.1,120.50279789496592,2025-09-30 14h04.18.850214 +0530,
-150,z,27,3,6,z,1,0.3729218330117874,None,6,3,27,3,,,,,80.07596499999636,,80.06656354200095,80.07596499999636,81.06458537498838,81.06458537498838,81.06458537498838,81.06458537498838,81.07333174999803,82.07424499999615,82.07424499999615,82.45811333300662,z,1,0.3729218330117874,None,,,,,p2,001,2025-09-30_14h04.02.683,untitled,,2025.1.1,120.50279789496592,2025-09-30 14h04.18.850214 +0530,
-50,x,28,0,7,x,1,0.32384929098770954,None,7,0,28,0,,,,,82.46758583298652,,82.45870216700132,82.46758583298652,83.45697220799047,83.45697220799047,83.45697220799047,83.45697220799047,83.46421016700333,84.45725295800366,84.45725295800366,84.78355095800362,x,1,0.32384929098770954,None,,,,,p2,001,2025-09-30_14h04.02.683,untitled,,2025.1.1,120.50279789496592,2025-09-30 14h04.18.850214 +0530,
150,v,29,1,7,v,1,0.29255799899692647,None,7,1,29,1,,,,,84.793489957985,,84.78410629200516,84.793489957985,85.78202645800775,85.78202645800775,85.78202645800775,85.78202645800775,85.80737841699738,86.78157737498987,86.78157737498987,87.08274549999624,v,1,0.29255799899692647,None,,,,,p2,001,2025-09-30_14h04.02.683,untitled,,2025.1.1,120.50279789496592,2025-09-30 14h04.18.850214 +0530,
50,c,30,2,7,c,1,0.6036429990199395,None,7,2,30,2,,,,,87.0925915419939,,87.08320970798377,87.0925915419939,88.08170554199023,88.08170554199023,88.08170554199023,88.08170554199023,88.09009174999665,89.0834453330026,89.0834453330026,89.69154129200615,c,1,0.6036429990199395,None,,,,,p2,001,2025-09-30_14h04.02.683,untitled,,2025.1.1,120.50279789496592,2025-09-30 14h04.18.850214 +0530,
-150,z,31,3,7,z,1,0.43804333297885023,None,7,3,31,3,,,,,89.70150433300296,,89.69207916699816,89.70150433300296,90.68073154200101,90.68073154200101,90.68073154200101,90.68073154200101,90.72424429201055,91.69104758300819,91.69104758300819,92.1323399170069,z,1,0.43804333297885023,None,,,,,p2,001,2025-09-30_14h04.02.683,untitled,,2025.1.1,120.50279789496592,2025-09-30 14h04.18.850214 +0530,
-50,x,32,0,8,x,1,0.44177595799556,None,8,0,32,0,,,,,92.1434657080099,,92.13290699999197,92.1434657080099,93.13214791700011,93.13214791700011,93.13214791700011,93.13214791700011,93.15764408299583,94.14124762499705,94.14124762499705,94.59175891699851,x,1,0.44177595799556,None,,,,,p2,001,2025-09-30_14h04.02.683,untitled,,2025.1.1,120.50279789496592,2025-09-30 14h04.18.850214 +0530,
150,v,33,1,8,v,1,0.8073320410039742,None,8,1,33,1,,,,,94.60185245799948,,94.59242583299056,94.60185245799948,95.59102645798703,95.59102645798703,95.59102645798703,95.59102645798703,95.59778750000987,96.58990254200762,96.58990254200762,97.40769845800241,v,1,0.8073320410039742,None,,,,,p2,001,2025-09-30_14h04.02.683,untitled,,2025.1.1,120.50279789496592,2025-09-30 14h04.18.850214 +0530,
50,c,34,2,8,c,1,0.5342558319971431,None,8,2,34,2,,,,,97.41715162500623,,97.40814124999451,97.41715162500623,98.39875558300992,98.39875558300992,98.39875558300992,98.39875558300992,98.44151499998407,99.42475649999687,99.42475649999687,99.97620562498923,c,1,0.5342558319971431,None,,,,,p2,001,2025-09-30_14h04.02.683,untitled,,2025.1.1,120.50279789496592,2025-09-30 14h04.18.850214 +0530,
-150,z,35,3,8,z,1,0.4633277489920147,None,8,3,35,3,,,,,99.98820575000718,,99.97679929199512,99.98820575000718,100.97409387500375,100.97409387500375,100.97409387500375,100.97409387500375,100.98245633300394,101.9738864999963,101.9738864999963,102.44241154199699,z,1,0.4633277489920147,None,,,,,p2,001,2025-09-30_14h04.02.683,untitled,,2025.1.1,120.50279789496592,2025-09-30 14h04.18.850214 +0530,
-50,x,36,0,9,x,1,0.47643420699751005,None,9,0,36,0,,,,,102.45236270799069,,102.44299408298684,102.45236270799069,103.44120566701167,103.44120566701167,103.44120566701167,103.44120566701167,103.44860662499559,104.44062912499066,104.44062912499066,104.92530716699548,x,1,0.47643420699751005,None,,,,,p2,001,2025-09-30_14h04.02.683,untitled,,2025.1.1,120.50279789496592,2025-09-30 14h04.18.850214 +0530,
150,v,37,1,9,v,1,0.3193291240022518,None,9,1,37,1,,,,,104.93517891698866,,104.92577266698936,104.93517891698866,105.92473674999201,105.92473674999201,105.92473674999201,105.92473674999201,105.93132233299548,106.92394762500771,106.92394762500771,107.24889945800533,v,1,0.3193291240022518,None,,,,,p2,001,2025-09-30_14h04.02.683,untitled,,2025.1.1,120.50279789496592,2025-09-30 14h04.18.850214 +0530,
50,c,38,2,9,c,1,0.9896074569842312,None,9,2,38,2,,,,,107.27471383300144,,107.24945800000569,107.27471383300144,108.24826366698835,108.24826366698835,108.24826366698835,108.24826366698835,108.26454504200956,109.24071358298534,109.24071358298534,110.23455666701193,c,1,0.9896074569842312,None,,,,,p2,001,2025-09-30_14h04.02.683,untitled,,2025.1.1,120.50279789496592,2025-09-30 14h04.18.850214 +0530,
-150,z,39,3,9,z,1,0.3294425409985706,None,9,3,39,3,,,,,110.24396929200157,,110.23511812501238,110.24396929200157,111.23278575000586,111.23278575000586,111.23278575000586,111.23278575000586,111.25798699998995,112.2417552919942,112.2417552919942,112.57542391700554,z,1,0.3294425409985706,None,,,,,p2,001,2025-09-30_14h04.02.683,untitled,,2025.1.1,120.50279789496592,2025-09-30 14h04.18.850214 +0530,
-50,x,40,0,10,x,1,0.5173727489891462,None,10,0,40,0,,,,,112.58450379199348,,112.57595062500332,112.58450379199348,113.57469645800302,113.57469645800302,113.57469645800302,113.57469645800302,113.58143583300989,114.59179504201165,114.59179504201165,115.11596420800197,x,1,0.5173727489891462,None,,,,,p2,001,2025-09-30_14h04.02.683,untitled,,2025.1.1,120.50279789496592,2025-09-30 14h04.18.850214 +0530,
150,v,41,1,10,v,1,0.3301523329864722,None,10,1,41,1,,,,,115.14167174999602,,115.11653170798672,115.14167174999602,116.11537495799712,116.11537495799712,116.11537495799712,116.11537495799712,116.13187145799748,117.10802079198766,117.10802079198766,117.44233387499116,v,1,0.3301523329864722,None,,,,,p2,001,2025-09-30_14h04.02.683,untitled,,2025.1.1,120.50279789496592,2025-09-30 14h04.18.850214 +0530,
50,c,42,2,10,c,1,0.42650866601616144,None,10,2,42,2,,,,,117.45296766699175,,117.44291537499521,117.45296766699175,118.4410824580118,118.4410824580118,118.4410824580118,118.4410824580118,118.44837662499049,119.44108462499571,119.44108462499571,119.87674516698462,c,1,0.42650866601616144,None,,,,,p2,001,2025-09-30_14h04.02.683,untitled,,2025.1.1,120.50279789496592,2025-09-30 14h04.18.850214 +0530,
-150,z,43,3,10,z,1,0.37448804097948596,None,10,3,43,3,,,,,119.8909679169883,,119.8774254169839,119.8909679169883,120.87439774998347,120.87439774998347,120.87439774998347,120.87439774998347,120.88137787499,121.87475595800788,121.87475595800788,122.25908625000739,z,1,0.37448804097948596,None,,,,,p2,001,2025-09-30_14h04.02.683,untitled,,2025.1.1,120.50279789496592,2025-09-30 14h04.18.850214 +0530,
-50,x,44,0,11,x,1,0.40352829100447707,None,11,0,44,0,,,,,122.26867374998983,,122.25965012499364,122.26867374998983,123.25851949999924,123.25851949999924,123.25851949999924,123.25851949999924,123.26560958300252,124.25782379199518,124.25782379199518,124.6658303749864,x,1,0.40352829100447707,None,,,,,p2,001,2025-09-30_14h04.02.683,untitled,,2025.1.1,120.50279789496592,2025-09-30 14h04.18.850214 +0530,
150,v,45,1,11,v,1,0.3052334160020109,None,11,1,45,1,,,,,124.6919564169948,,124.66645570800756,124.6919564169948,125.65831237498787,125.65831237498787,125.65831237498787,125.65831237498787,125.6822880829859,126.67508191699744,126.67508191699744,126.9936797079863,v,1,0.3052334160020109,None,,,,,p2,001,2025-09-30_14h04.02.683,untitled,,2025.1.1,120.50279789496592,2025-09-30 14h04.18.850214 +0530,
50,c,46,2,11,c,1,0.31732845699298196,None,11,2,46,2,,,,,127.00515591699514,,126.99441087499144,127.00515591699514,127.99175770799047,127.99175770799047,127.99175770799047,127.99175770799047,127.99850841698935,128.9919081669941,128.9919081669941,129.31598441698588,c,1,0.31732845699298196,None,,,,,p2,001,2025-09-30_14h04.02.683,untitled,,2025.1.1,120.50279789496592,2025-09-30 14h04.18.850214 +0530,
-150,z,47,3,11,z,1,0.25770679098786786,None,11,3,47,3,,,,,129.34158587499405,,129.3165464999911,129.34158587499405,130.3089886670059,130.3089886670059,130.3089886670059,130.3089886670059,130.33233083298546,131.30754558299668,131.30754558299668,131.57748300000094,z,1,0.25770679098786786,None,,,,,p2,001,2025-09-30_14h04.02.683,untitled,,2025.1.1,120.50279789496592,2025-09-30 14h04.18.850214 +0530,
-50,x,48,0,12,x,1,0.3690460830111988,None,12,0,48,0,,,,,131.58949829198536,,131.5783085830044,131.58949829198536,132.57462266698712,132.57462266698712,132.57462266698712,132.57462266698712,132.58138099999633,133.57525216700742,133.57525216700742,133.95051712499117,x,1,0.3690460830111988,None,,,,,p2,001,2025-09-30_14h04.02.683,untitled,,2025.1.1,120.50279789496592,2025-09-30 14h04.18.850214 +0530,
150,v,49,1,12,v,1,0.26457041600951925,None,12,1,49,1,,,,,133.96115870799986,,133.95097437500954,133.96115870799986,134.9490141249844,134.9490141249844,134.9490141249844,134.9490141249844,134.95792570800404,135.94877212500433,135.94877212500433,136.21676608300186,v,1,0.26457041600951925,None,,,,,p2,001,2025-09-30_14h04.02.683,untitled,,2025.1.1,120.50279789496592,2025-09-30 14h04.18.850214 +0530,
50,c,50,2,12,v,0,0.37733570800628513,None,12,2,50,2,,,,,136.24208112500492,,136.21732441699714,136.24208112500492,137.21635966698523,137.21635966698523,137.21635966698523,137.21635966698523,137.2314160419919,138.21596525001223,138.21596525001223,138.59993233298883,v,0,0.37733570800628513,None,,,,,p2,001,2025-09-30_14h04.02.683,untitled,,2025.1.1,120.50279789496592,2025-09-30 14h04.18.850214 +0530,
-150,z,51,3,12,z,1,0.3834857909823768,None,12,3,51,3,,,,,138.62562750000507,,138.60048950000782,138.62562750000507,139.59927000000607,139.59927000000607,139.59927000000607,139.59927000000607,139.61612083300133,140.59987037500832,140.59987037500832,140.9929053329979,z,1,0.3834857909823768,None,,,,,p2,001,2025-09-30_14h04.02.683,untitled,,2025.1.1,120.50279789496592,2025-09-30 14h04.18.850214 +0530,
-50,x,52,0,13,x,1,0.38084116601385176,None,13,0,52,0,,,,,141.00181920800242,,140.99342058299226,141.00181920800242,141.99161279198597,141.99161279198597,141.99161279198597,141.99161279198597,141.99886283298838,142.98454216698883,142.98454216698883,143.3762996669975,x,1,0.38084116601385176,None,,,,,p2,001,2025-09-30_14h04.02.683,untitled,,2025.1.1,120.50279789496592,2025-09-30 14h04.18.850214 +0530,
150,v,53,1,13,v,1,0.3805043750035111,None,13,1,53,1,,,,,143.38640687501174,,143.37685866700485,143.38640687501174,144.37491895799758,144.37491895799758,144.37491895799758,144.37491895799758,144.3821365420008,145.37485895800637,145.37485895800637,145.7596340419841,v,1,0.3805043750035111,None,,,,,p2,001,2025-09-30_14h04.02.683,untitled,,2025.1.1,120.50279789496592,2025-09-30 14h04.18.850214 +0530,
50,c,54,2,13,c,1,0.6784792079997715,None,13,2,54,2,,,,,145.7694541249948,,145.76020029198844,145.7694541249948,146.75837558298372,146.75837558298372,146.75837558298372,146.75837558298372,146.765252082987,147.75887695798883,147.75887695798883,148.44306879199576,c,1,0.6784792079997715,None,,,,,p2,001,2025-09-30_14h04.02.683,untitled,,2025.1.1,120.50279789496592,2025-09-30 14h04.18.850214 +0530,
-150,z,55,3,13,z,1,0.2667277909931727,None,13,3,55,3,,,,,148.45282983299694,,148.44362404200365,148.45282983299694,149.441995125002,149.441995125002,149.441995125002,149.441995125002,149.44901233300334,150.44261729199206,150.44261729199206,150.71827149999444,z,1,0.2667277909931727,None,,,,,p2,001,2025-09-30_14h04.02.683,untitled,,2025.1.1,120.50279789496592,2025-09-30 14h04.18.850214 +0530,
-50,x,56,0,14,x,1,0.5227264989807736,None,14,0,56,0,,,,,150.7278502919944,,150.71882149999146,150.7278502919944,151.7161847499956,151.7161847499956,151.7161847499956,151.7161847499956,151.72506191700813,152.71668179199332,152.71668179199332,153.24321366701042,x,1,0.5227264989807736,None,,,,,p2,001,2025-09-30_14h04.02.683,untitled,,2025.1.1,120.50279789496592,2025-09-30 14h04.18.850214 +0530,
150,v,57,1,14,v,1,0.2895328320155386,None,14,1,57,1,,,,,153.25314437499037,,153.24376487499103,153.25314437499037,154.24191704200348,154.24191704200348,154.24191704200348,154.24191704200348,154.24951237501227,155.24186891698628,155.24186891698628,155.53472887500538,v,1,0.2895328320155386,None,,,,,p2,001,2025-09-30_14h04.02.683,untitled,,2025.1.1,120.50279789496592,2025-09-30 14h04.18.850214 +0530,
50,c,58,2,14,c,1,0.44516079098684713,None,14,2,58,2,,,,,155.54451820798567,,155.53526129201055,155.54451820798567,156.53299870798946,156.53299870798946,156.53299870798946,156.53299870798946,156.54197975000716,157.5331922500045,157.5331922500045,157.98478820800665,c,1,0.44516079098684713,None,,,,,p2,001,2025-09-30_14h04.02.683,untitled,,2025.1.1,120.50279789496592,2025-09-30 14h04.18.850214 +0530,
-150,z,59,3,14,z,1,0.2665489570063073,None,14,3,59,3,,,,,157.9947952920047,,157.98541595798451,157.9947952920047,158.98277537498507,158.98277537498507,158.98277537498507,158.98277537498507,158.9918518330087,159.99275375000434,159.99275375000434,160.26653074999922,z,1,0.2665489570063073,None,,,,,p2,001,2025-09-30_14h04.02.683,untitled,,2025.1.1,120.50279789496592,2025-09-30 14h04.18.850214 +0530,
-50,x,60,0,15,x,1,0.4150909580057487,None,15,0,60,0,,,,,160.29210650001187,,160.26709062498412,160.29210650001187,161.25895470799878,161.25895470799878,161.25895470799878,161.25895470799878,161.28190825000638,162.26629437500378,162.26629437500378,162.68417387499358,x,1,0.4150909580057487,None,,,,,p2,001,2025-09-30_14h04.02.683,untitled,,2025.1.1,120.50279789496592,2025-09-30 14h04.18.850214 +0530,
150,v,61,1,15,v,1,0.2748008740018122,None,15,1,61,1,,,,,162.6941838329949,,162.68472308298806,162.6941838329949,163.68385279198992,163.68385279198992,163.68385279198992,163.68385279198992,163.70914749999065,164.70951354200952,164.70951354200952,164.99357020799653,v,1,0.2748008740018122,None,,,,,p2,001,2025-09-30_14h04.02.683,untitled,,2025.1.1,120.50279789496592,2025-09-30 14h04.18.850214 +0530,
50,c,62,2,15,c,1,0.541458916006377,None,15,2,62,2,,,,,165.00356008298695,,164.9942385419854,165.00356008298695,165.99220558299567,165.99220558299567,165.99220558299567,165.99220558299567,165.99904525000602,166.99211741698673,166.99211741698673,167.542738499993,c,1,0.541458916006377,None,,,,,p2,001,2025-09-30_14h04.02.683,untitled,,2025.1.1,120.50279789496592,2025-09-30 14h04.18.850214 +0530,
-150,z,63,3,15,z,1,0.2994108750135638,None,15,3,63,3,,,,,167.5521701250109,,167.54317291700863,167.5521701250109,168.53428404199076,168.53428404199076,168.53428404199076,168.53428404199076,168.57660062500509,169.5330650419928,169.5330650419928,169.8348407500016,z,1,0.2994108750135638,None,,,,,p2,001,2025-09-30_14h04.02.683,untitled,,2025.1.1,120.50279789496592,2025-09-30 14h04.18.850214 +0530,
