pos,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,trials_2.key_resp.keys,trials_2.key_resp.corr,trials_2.key_resp.rt,trials_2.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
50,c,10,2,2,c,1,0.5393226660089567,None,2,2,10,2,,,,,32.09590670801117,,32.08670583300409,32.09590670801117,33.08619025000371,33.08619025000371,33.08619025000371,33.08619025000371,33.10273775001406,34.08620545800659,34.08620545800659,34.62737341600587,c,1,0.5393226660089567,None,,,,,p1,001,2025-09-30_13h36.55.308,untitled,,2025.1.1,120.18917727464621,2025-09-30 13h40.53.710155 +0530,
-150,z,11,3,2,z,1,0.43219695799052715,None,2,3,11,3,,,,,34.6377042500244,,34.62800412499928,34.6377042500244,35.625526000018,35.625526000018,35.625526000018,35.625526000018,35.635267625009874,36.62619058301789,36.62619058301789,37.05990979101625,z,1,0.43219695799052715,None,,,,,p1,001,2025-09-30_13h36.55.308,untitled,,2025.1.1,120.18917727464621,2025-09-30 13h40.53.710155 +0530,
-50,x,12,0,3,x,1,0.39121862399042584,None,3,0,12,0,,,,,37.06855262501631,,37.06042745799641,37.06855262501631,38.05927175001125,38.05927175001125,38.05927175001125,38.05927175001125,38.05927175001125,39.06118945800699,39.06118945800699,39.46095854102168,x,1,0.39121862399042584,None,,,,,p1,001,2025-09-30_13h36.55.308,untitled,,2025.1.1,120.18917727464621,2025-09-30 13h40.53.710155 +0530,
150,v,13,1,3,v,1,0.5220490829960909,None,3,1,13,1,,,,,39.47050516601303,,39.461554375011474,39.47050516601303,40.45950979102054,40.45950979102054,40.45950979102054,40.45950979102054,40.46909749999759,41.45237229100894,41.45237229100894,41.98058270799811,v,1,0.5220490829960909,None,,,,,p1,001,2025-09-30_13h36.55.308,untitled,,2025.1.1,120.18917727464621,2025-09-30 13h40.53.710155 +0530,
50,c,14,2,3,c,1,0.45125862502027303,None,3,2,14,2,,,,,42.00990520801861,,41.98295100001269,42.00990520801861,42.97709579102229,42.97709579102229,42.97709579102229,42.97709579102229,43.00248008299968,43.97718962500221,43.97718962500221,44.45485483302036,c,1,0.45125862502027303,None,,,,,p1,001,2025-09-30_13h36.55.308,untitled,,2025.1.1,120.18917727464621,2025-09-30 13h40.53.710155 +0530,
-150,z,15,3,3,z,1,0.36943487398093566,None,3,3,15,3,,,,,44.46899070800282,,44.45569025000441,44.46899070800282,45.45255362501484,45.45255362501484,45.45255362501484,45.45255362501484,45.46001237499877,46.45214112501708,46.45214112501708,46.827185208006995,z,1,0.36943487398093566,None,,,,,p1,001,2025-09-30_13h36.55.308,untitled,,2025.1.1,120.18917727464621,2025-09-30 13h40.53.710155 +0530,
-50,x,16,0,4,x,1,0.30947520697372966,None,4,0,16,0,,,,,46.852968999999575,,46.82774158302345,46.852968999999575,47.8265832500183,47.8265832500183,47.8265832500183,47.8265832500183,47.84259258300881,48.82614975000615,48.82614975000615,49.137051875004545,x,1,0.30947520697372966,None,,,,,p1,001,2025-09-30_13h36.55.308,untitled,,2025.1.1,120.18917727464621,2025-09-30 13h40.53.710155 +0530,
150,v,17,1,4,v,1,0.28763941599754617,None,4,1,17,1,,,,,49.1429875830072,,49.13760554100736,49.1429875830072,50.13592637502006,50.13592637502006,50.13592637502006,50.13592637502006,50.13592637502006,51.13585691602202,51.13585691602202,51.427260166005,v,1,0.28763941599754617,None,,,,,p1,001,2025-09-30_13h36.55.308,untitled,,2025.1.1,120.18917727464621,2025-09-30 13h40.53.710155 +0530,
50,c,18,2,4,c,1,0.29681366600561887,None,4,2,18,2,,,,,51.438389625021955,,51.427955291001126,51.438389625021955,52.42808304101345,52.42808304101345,52.42808304101345,52.42808304101345,52.45286308301729,53.42864704100066,53.42864704100066,53.737228416022845,c,1,0.29681366600561887,None,,,,,p1,001,2025-09-30_13h36.55.308,untitled,,2025.1.1,120.18917727464621,2025-09-30 13h40.53.710155 +0530,
-150,z,19,3,4,z,1,0.6608121239987668,None,4,3,19,3,,,,,53.748257750004996,,53.73776737501612,53.748257750004996,54.73669016599888,54.73669016599888,54.73669016599888,54.73669016599888,54.743920125009026,55.73667591600679,55.73667591600679,56.40361649999977,z,1,0.6608121239987668,None,,,,,p1,001,2025-09-30_13h36.55.308,untitled,,2025.1.1,120.18917727464621,2025-09-30 13h40.53.710155 +0530,
-50,x,20,0,5,x,1,0.3611364579992369,None,5,0,20,0,,,,,56.41256300001987,,56.40404508300708,56.41256300001987,57.394436750008026,57.394436750008026,57.394436750008026,57.394436750008026,57.43701354099903,58.40252995802439,58.40252995802439,58.77119070800836,x,1,0.3611364579992369,None,,,,,p1,001,2025-09-30_13h36.55.308,untitled,,2025.1.1,120.18917727464621,2025-09-30 13h40.53.710155 +0530,
150,v,21,1,5,v,1,0.29890199899091385,None,5,1,21,1,,,,,58.78046162502142,,58.77174900000682,58.78046162502142,59.76973587501561,59.76973587501561,59.76973587501561,59.76973587501561,59.776733416016214,60.786651000002166,60.786651000002166,61.08713716600323,v,1,0.29890199899091385,None,,,,,p1,001,2025-09-30_13h36.55.308,untitled,,2025.1.1,120.18917727464621,2025-09-30 13h40.53.710155 +0530,
50,c,22,2,5,c,1,0.6368011659942567,None,5,2,22,2,,,,,61.093632666015765,,61.08768629102269,61.093632666015765,62.08622058300534,62.08622058300534,62.08622058300534,62.08622058300534,62.08622058300534,63.085955290996935,63.085955290996935,63.72756120801205,c,1,0.6368011659942567,None,,,,,p1,001,2025-09-30_13h36.55.308,untitled,,2025.1.1,120.18917727464621,2025-09-30 13h40.53.710155 +0530,
-150,z,23,3,5,z,1,0.644710541004315,None,5,3,23,3,,,,,63.752912458003266,,63.728072750003776,63.752912458003266,64.71969416600768,64.71969416600768,64.71969416600768,64.71969416600768,64.7433285000152,65.72903033302282,65.72903033302282,66.37754895800026,z,1,0.644710541004315,None,,,,,p1,001,2025-09-30_13h36.55.308,untitled,,2025.1.1,120.18917727464621,2025-09-30 13h40.53.710155 +0530,
-50,x,24,0,6,x,1,0.5871848330134526,None,6,0,24,0,,,,,66.40282504100469,,66.3781016660214,66.40282504100469,67.37733050002134,67.37733050002134,67.37733050002134,67.37733050002134,67.39367837499594,68.37645570799941,68.37645570799941,68.97085616600816,x,1,0.5871848330134526,None,,,,,p1,001,2025-09-30_13h36.55.308,untitled,,2025.1.1,120.18917727464621,2025-09-30 13h40.53.710155 +0530,
150,v,25,1,6,v,1,0.44208749901736155,None,6,1,25,1,,,,,68.98039008301566,,68.97142337501282,68.98039008301566,69.97856812502141,69.97856812502141,69.97856812502141,69.97856812502141,69.97856812502141,70.96948483301094,70.96948483301094,71.42058366601123,v,1,0.44208749901736155,None,,,,,p1,001,2025-09-30_13h36.55.308,untitled,,2025.1.1,120.18917727464621,2025-09-30 13h40.53.710155 +0530,
50,c,26,2,6,c,1,0.35878804099047557,None,6,2,26,2,,,,,71.43001050001476,,71.42100033300812,71.43001050001476,72.41140254100901,72.41140254100901,72.41140254100901,72.41140254100901,72.45374462500331,73.41187762501067,73.41187762501067,73.77962295801262,c,1,0.35878804099047557,None,,,,,p1,001,2025-09-30_13h36.55.308,untitled,,2025.1.1,120.18917727464621,2025-09-30 13h40.53.710155 +0530,
-150,z,27,3,6,z,1,0.3710280410014093,None,6,3,27,3,,,,,73.78957304102369,,73.78030991600826,73.78957304102369,74.77728458301863,74.77728458301863,74.77728458301863,74.77728458301863,74.78631270801998,75.77709691601922,75.77709691601922,76.15618650001124,z,1,0.3710280410014093,None,,,,,p1,001,2025-09-30_13h36.55.308,untitled,,2025.1.1,120.18917727464621,2025-09-30 13h40.53.710155 +0530,
-50,x,28,0,7,x,1,0.3287244160019327,None,7,0,28,0,,,,,76.16982320800889,,76.1569429160154,76.16982320800889,77.15345075001824,77.15345075001824,77.15345075001824,77.15345075001824,77.1607289579988,78.15397537499666,78.15397537499666,78.49186316601117,x,1,0.3287244160019327,None,,,,,p1,001,2025-09-30_13h36.55.308,untitled,,2025.1.1,120.18917727464621,2025-09-30 13h40.53.710155 +0530,
150,v,29,1,7,v,1,0.2847092490119394,None,7,1,29,1,,,,,78.50647062499775,,78.49372308299644,78.50647062499775,79.4863535000186,79.4863535000186,79.4863535000186,79.4863535000186,79.50308745799703,80.50393895801972,80.50393895801972,80.79478662501788,v,1,0.2847092490119394,None,,,,,p1,001,2025-09-30_13h36.55.308,untitled,,2025.1.1,120.18917727464621,2025-09-30 13h40.53.710155 +0530,
50,c,30,2,7,c,1,0.2738932909851428,None,7,2,30,2,,,,,80.80386820802232,,80.79530541601707,80.80386820802232,81.79552545800107,81.79552545800107,81.79552545800107,81.79552545800107,81.79552545800107,82.78682691600989,82.78682691600989,83.0625950829999,c,1,0.2738932909851428,None,,,,,p1,001,2025-09-30_13h36.55.308,untitled,,2025.1.1,120.18917727464621,2025-09-30 13h40.53.710155 +0530,
-150,z,31,3,7,z,1,0.47176145800040103,None,7,3,31,3,,,,,83.07040079100989,,83.06314820802072,83.07040079100989,84.07092200001352,84.07092200001352,84.07092200001352,84.07092200001352,84.07092200001352,85.0708965829981,85.0708965829981,85.54604420802207,z,1,0.47176145800040103,None,,,,,p1,001,2025-09-30_13h36.55.308,untitled,,2025.1.1,120.18917727464621,2025-09-30 13h40.53.710155 +0530,
-50,x,32,0,8,x,1,0.3161145000194665,None,8,0,32,0,,,,,85.55669512500754,,85.54660241599777,85.55669512500754,86.5442142910033,86.5442142910033,86.5442142910033,86.5442142910033,86.55342420801753,87.54464487501536,87.54464487501536,87.86266704101581,x,1,0.3161145000194665,None,,,,,p1,001,2025-09-30_13h36.55.308,untitled,,2025.1.1,120.18917727464621,2025-09-30 13h40.53.710155 +0530,
150,v,33,1,8,v,1,0.2692652069963515,None,8,1,33,1,,,,,87.87285991600947,,87.8633458330005,87.87285991600947,88.86108658299781,88.86108658299781,88.86108658299781,88.86108658299781,88.87029162500403,89.86144204100128,89.86144204100128,90.15591670799768,v,1,0.2692652069963515,None,,,,,p1,001,2025-09-30_13h36.55.308,untitled,,2025.1.1,120.18917727464621,2025-09-30 13h40.53.710155 +0530,
50,c,34,2,8,c,1,0.8474103750195354,None,8,2,34,2,,,,,90.17003537502023,,90.15665008302312,90.17003537502023,91.15455683300388,91.15455683300388,91.15455683300388,91.15455683300388,91.16221229100483,92.15337487502256,92.15337487502256,93.00519804100622,c,1,0.8474103750195354,None,,,,,p1,001,2025-09-30_13h36.55.308,untitled,,2025.1.1,120.18917727464621,2025-09-30 13h40.53.710155 +0530,
-150,z,35,3,8,z,1,0.32232079101959243,None,8,3,35,3,,,,,93.01315945800161,,93.00578883301932,93.01315945800161,94.0121799580229,94.0121799580229,94.0121799580229,94.0121799580229,94.0121799580229,95.0044364159985,95.0044364159985,95.32950295801857,z,1,0.32232079101959243,None,,,,,p1,001,2025-09-30_13h36.55.308,untitled,,2025.1.1,120.18917727464621,2025-09-30 13h40.53.710155 +0530,
-50,x,36,0,9,x,1,0.2887612500053365,None,9,0,36,0,,,,,95.33940900000744,,95.33007675001863,95.33940900000744,96.32742837502155,96.32742837502155,96.32742837502155,96.32742837502155,96.33680562500376,97.33803574999911,97.33803574999911,97.63874029100407,x,1,0.2887612500053365,None,,,,,p1,001,2025-09-30_13h36.55.308,untitled,,2025.1.1,120.18917727464621,2025-09-30 13h40.53.710155 +0530,
150,v,37,1,9,v,1,0.3096653330139816,None,9,1,37,1,,,,,97.6472935830243,,97.63922395801637,97.6472935830243,98.63698050001403,98.63698050001403,98.63698050001403,98.63698050001403,98.64354204101255,99.63707150000846,99.63707150000846,99.95512774999952,v,1,0.3096653330139816,None,,,,,p1,001,2025-09-30_13h36.55.308,untitled,,2025.1.1,120.18917727464621,2025-09-30 13h40.53.710155 +0530,
50,c,38,2,9,c,1,0.42032429098617285,None,9,2,38,2,,,,,99.96448929101462,,99.9557151250192,99.96448929101462,100.95361154101556,100.95361154101556,100.95361154101556,100.95361154101556,100.96151729099802,101.95393266601604,101.95393266601604,102.37816350001958,c,1,0.42032429098617285,None,,,,,p1,001,2025-09-30_13h36.55.308,untitled,,2025.1.1,120.18917727464621,2025-09-30 13h40.53.710155 +0530,
-150,z,39,3,9,z,1,1.1296920409949962,None,9,3,39,3,,,,,102.3874788749963,,102.37872600002447,102.3874788749963,103.37047695802175,103.37047695802175,103.37047695802175,103.37047695802175,103.37802837500931,104.38816641599988,104.38816641599988,105.52178437501425,z,1,1.1296920409949962,None,,,,,p1,001,2025-09-30_13h36.55.308,untitled,,2025.1.1,120.18917727464621,2025-09-30 13h40.53.710155 +0530,
-50,x,40,0,10,x,1,0.3010112080082763,None,10,0,40,0,,,,,105.53166679100832,,105.5223332500027,105.53166679100832,106.52053383301245,106.52053383301245,106.52053383301245,106.52053383301245,106.5283665410243,107.51989404100459,107.51989404100459,107.82851662501344,x,1,0.3010112080082763,None,,,,,p1,001,2025-09-30_13h36.55.308,untitled,,2025.1.1,120.18917727464621,2025-09-30 13h40.53.710155 +0530,
150,v,41,1,10,v,1,0.4210100829950534,None,10,1,41,1,,,,,107.83789808300207,,107.82897320800112,107.83789808300207,108.82841970800655,108.82841970800655,108.82841970800655,108.82841970800655,108.82841970800655,109.82096641600947,109.82096641600947,110.25611391602433,v,1,0.4210100829950534,None,,,,,p1,001,2025-09-30_13h36.55.308,untitled,,2025.1.1,120.18917727464621,2025-09-30 13h40.53.710155 +0530,
50,c,42,2,10,c,1,0.368693374999566,None,10,2,42,2,,,,,110.27051654100069,,110.25681816600263,110.27051654100069,111.25392095799907,111.25392095799907,111.25392095799907,111.25392095799907,111.26120683300542,112.27108520801994,112.27108520801994,112.64529404102359,c,1,0.368693374999566,None,,,,,p1,001,2025-09-30_13h36.55.308,untitled,,2025.1.1,120.18917727464621,2025-09-30 13h40.53.710155 +0530,
-150,z,43,3,10,z,1,0.32380262500373647,None,10,3,43,3,,,,,112.78160658301204,,112.64573750001728,112.78160658301204,113.64580800000113,113.64580800000113,113.64580800000113,113.64580800000113,113.8044377080223,114.63804750001873,114.63804750001873,114.97172412500367,z,1,0.32380262500373647,None,,,,,p1,001,2025-09-30_13h36.55.308,untitled,,2025.1.1,120.18917727464621,2025-09-30 13h40.53.710155 +0530,
-50,x,44,0,11,x,1,0.38776424902607687,None,11,0,44,0,,,,,114.98067195800832,,114.97235079100938,114.98067195800832,115.96229829100776,115.96229829100776,115.96229829100776,115.96229829100776,116.00529070800985,116.96210883301683,116.96210883301683,117.35637449999922,x,1,0.38776424902607687,None,,,,,p1,001,2025-09-30_13h36.55.308,untitled,,2025.1.1,120.18917727464621,2025-09-30 13h40.53.710155 +0530,
150,v,45,1,11,v,1,0.8325974989857059,None,11,1,45,1,,,,,117.36893808300374,,117.35722100001294,117.36893808300374,118.36176933301613,118.36176933301613,118.36176933301613,118.36176933301613,118.36176933301613,119.36121137501323,119.36121137501323,120.19547837501159,v,1,0.8325974989857059,None,,,,,p1,001,2025-09-30_13h36.55.308,untitled,,2025.1.1,120.18917727464621,2025-09-30 13h40.53.710155 +0530,
50,c,46,2,11,c,1,0.2702387499739416,None,11,2,46,2,,,,,120.22107058300753,,120.19604229100514,120.22107058300753,121.18758266599616,121.18758266599616,121.18758266599616,121.18758266599616,121.21238987499964,122.18781637502252,122.18781637502252,122.47293662501033,c,1,0.2702387499739416,None,,,,,p1,001,2025-09-30_13h36.55.308,untitled,,2025.1.1,120.18917727464621,2025-09-30 13h40.53.710155 +0530,
-150,z,47,3,11,z,1,0.2892295829951763,None,11,3,47,3,,,,,122.48755233301199,,122.47363370799576,122.48755233301199,123.47165108300396,123.47165108300396,123.47165108300396,123.47165108300396,123.47806104100891,124.47167612501653,124.47167612501653,124.76305370801128,z,1,0.2892295829951763,None,,,,,p1,001,2025-09-30_13h36.55.308,untitled,,2025.1.1,120.18917727464621,2025-09-30 13h40.53.710155 +0530,
-50,x,48,0,12,x,1,0.3394297490012832,None,12,0,48,0,,,,,124.78798037499655,,124.76358166601858,124.78798037499655,125.76343529100996,125.76343529100996,125.76343529100996,125.76343529100996,125.80525904102251,126.77135329099838,126.77135329099838,127.11411962501006,x,1,0.3394297490012832,None,,,,,p1,001,2025-09-30_13h36.55.308,untitled,,2025.1.1,120.18917727464621,2025-09-30 13h40.53.710155 +0530,
150,v,49,1,12,v,1,0.3218347910151351,None,12,1,49,1,,,,,127.12388354100403,,127.11464954100666,127.12388354100403,128.12210787500953,128.12210787500953,128.12210787500953,128.12210787500953,128.13851087499643,129.11193887502304,129.11193887502304,129.4390236659965,v,1,0.3218347910151351,None,,,,,p1,001,2025-09-30_13h36.55.308,untitled,,2025.1.1,120.18917727464621,2025-09-30 13h40.53.710155 +0530,
50,c,50,2,12,c,1,0.33595008301199414,None,12,2,50,2,,,,,129.44867599999998,,129.43961412500357,129.44867599999998,130.43769870800315,130.43769870800315,130.43769870800315,130.43769870800315,130.4450150000048,131.4379288330092,131.4379288330092,131.78179254100542,c,1,0.33595008301199414,None,,,,,p1,001,2025-09-30_13h36.55.308,untitled,,2025.1.1,120.18917727464621,2025-09-30 13h40.53.710155 +0530,
-150,z,51,3,12,z,1,0.29721508201328106,None,12,3,51,3,,,,,131.79087066600914,,131.7822570830176,131.79087066600914,132.77867370800232,132.77867370800232,132.77867370800232,132.77867370800232,132.78766450000694,133.78865583302104,133.78865583302104,134.0903545409965,z,1,0.29721508201328106,None,,,,,p1,001,2025-09-30_13h36.55.308,untitled,,2025.1.1,120.18917727464621,2025-09-30 13h40.53.710155 +0530,
-50,x,52,0,13,x,1,0.2579317500058096,None,13,0,52,0,,,,,134.09953912501805,,134.09096895801486,134.09953912501805,135.08797566601424,135.08797566601424,135.08797566601424,135.08797566601424,135.0943872909993,136.0879690000147,136.0879690000147,136.35610025000642,x,1,0.2579317500058096,None,,,,,p1,001,2025-09-30_13h36.55.308,untitled,,2025.1.1,120.18917727464621,2025-09-30 13h40.53.710155 +0530,
150,v,53,1,13,v,1,0.2405683330143802,None,13,1,53,1,,,,,136.3650240410061,,136.35664850001922,136.3650240410061,137.34702708301484,137.34702708301484,137.34702708301484,137.34702708301484,137.37181829102337,138.36428233300103,138.36428233300103,138.62349220801843,v,1,0.2405683330143802,None,,,,,p1,001,2025-09-30_13h36.55.308,untitled,,2025.1.1,120.18917727464621,2025-09-30 13h40.53.710155 +0530,
50,c,54,2,13,c,1,0.25774249897222035,None,13,2,54,2,,,,,138.63801725002122,,138.62425108300522,138.63801725002122,139.6220564999967,139.6220564999967,139.6220564999967,139.6220564999967,139.6293321250123,140.63910516601754,140.63910516601754,140.90612558301655,c,1,0.25774249897222035,None,,,,,p1,001,2025-09-30_13h36.55.308,untitled,,2025.1.1,120.18917727464621,2025-09-30 13h40.53.710155 +0530,
-150,z,55,3,13,z,1,0.33279641598346643,None,13,3,55,3,,,,,140.91615787500632,,140.90673233300913,140.91615787500632,141.90530295801,141.90530295801,141.90530295801,141.90530295801,141.92282025000895,142.9040412910108,142.9040412910108,143.25678145801066,z,1,0.33279641598346643,None,,,,,p1,001,2025-09-30_13h36.55.308,untitled,,2025.1.1,120.18917727464621,2025-09-30 13h40.53.710155 +0530,
-50,x,56,0,14,x,1,0.2610664570238441,None,14,0,56,0,,,,,143.2714921250008,,143.2574930000119,143.2714921250008,144.255486708018,144.255486708018,144.255486708018,144.255486708018,144.2623623330146,145.25484304100974,145.25484304100974,145.52215145801893,x,1,0.2610664570238441,None,,,,,p1,001,2025-09-30_13h36.55.308,untitled,,2025.1.1,120.18917727464621,2025-09-30 13h40.53.710155 +0530,
150,v,57,1,14,v,1,0.32266608299687505,None,14,1,57,1,,,,,145.53117545801797,,145.52259258300182,145.53117545801797,146.51299679101794,146.51299679101794,146.51299679101794,146.51299679101794,146.5557061250147,147.51244783299626,147.51244783299626,147.8405385829974,v,1,0.32266608299687505,None,,,,,p1,001,2025-09-30_13h36.55.308,untitled,,2025.1.1,120.18917727464621,2025-09-30 13h40.53.710155 +0530,
50,c,58,2,14,c,1,0.45804195798700675,None,14,2,58,2,,,,,147.85489312501159,,147.8412181250169,147.85489312501159,148.83868937499938,148.83868937499938,148.83868937499938,148.83868937499938,148.84644445800222,149.85597170802066,149.85597170802066,150.3241307499993,c,1,0.45804195798700675,None,,,,,p1,001,2025-09-30_13h36.55.308,untitled,,2025.1.1,120.18917727464621,2025-09-30 13h40.53.710155 +0530,
-150,z,59,3,14,z,1,0.3817628739925567,None,14,3,59,3,,,,,150.33549733299878,,150.32483204102027,150.33549733299878,151.3226093330013,151.3226093330013,151.3226093330013,151.3226093330013,151.32924237500993,152.33948258301825,152.33948258301825,152.72291100001894,z,1,0.3817628739925567,None,,,,,p1,001,2025-09-30_13h36.55.308,untitled,,2025.1.1,120.18917727464621,2025-09-30 13h40.53.710155 +0530,
-50,x,60,0,15,x,1,0.34029749999172054,None,15,0,60,0,,,,,152.72924675000831,,152.72349445801228,152.72924675000831,153.7224018330162,153.7224018330162,153.7224018330162,153.7224018330162,153.7224018330162,154.72189875002368,154.72189875002368,155.0730392910191,x,1,0.34029749999172054,None,,,,,p1,001,2025-09-30_13h36.55.308,untitled,,2025.1.1,120.18917727464621,2025-09-30 13h40.53.710155 +0530,
150,v,61,1,15,v,1,0.3220245410047937,None,15,1,61,1,,,,,155.08294966601534,,155.07359833302326,155.08294966601534,156.07263291600975,156.07263291600975,156.07263291600975,156.07263291600975,156.0804701250163,157.0721628330066,157.0721628330066,157.40694420802174,v,1,0.3220245410047937,None,,,,,p1,001,2025-09-30_13h36.55.308,untitled,,2025.1.1,120.18917727464621,2025-09-30 13h40.53.710155 +0530,
50,c,62,2,15,c,1,0.5171703739906661,None,15,2,62,2,,,,,157.4223209580232,,157.40754524999647,157.4223209580232,158.40555412499816,158.40555412499816,158.40555412499816,158.40555412499816,158.4125362500199,159.40572891599732,159.40572891599732,159.92984704099945,c,1,0.5171703739906661,None,,,,,p1,001,2025-09-30_13h36.55.308,untitled,,2025.1.1,120.18917727464621,2025-09-30 13h40.53.710155 +0530,
-150,z,63,3,15,z,1,0.5374141659995075,None,15,3,63,3,,,,,159.9385680410196,,159.93013025002438,159.9385680410196,160.93921462501748,160.93921462501748,160.93921462501748,160.93921462501748,160.93921462501748,161.92191645799903,161.92191645799903,162.47394091601018,z,1,0.5374141659995075,None,,,,,p1,001,2025-09-30_13h36.55.308,untitled,,2025.1.1,120.18917727464621,2025-09-30 13h40.53.710155 +0530,
