reward_today,future_reward,delay,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
27,50,21,19,9,1,t,2.194817957933992,None,1,9,19,2,74.98950629204046,,74.98035674996208,74.98950629204046,75.97207516699564,75.97207516699564,75.98067149997223,78.1736399170477,t,2.194817957933992,None,p1,001,2025-10-31_15h20.44.411,Delay Discounting Experiment ,,2025.1.1,None,2025-10-31 15h20.55.141832 +0530,
15,35,13,20,0,2,t,2.7280231670010835,None,2,0,20,1,78.18808524997439,,78.17881437507458,78.18808524997439,79.17286612500902,79.17286612500902,79.18008183303755,81.90741741703823,t,2.7280231670010835,None,p1,001,2025-10-31_15h20.44.411,Delay Discounting Experiment ,,2025.1.1,None,2025-10-31 15h20.55.141832 +0530,
27,50,21,21,1,2,t,7.225680666975677,None,2,1,21,2,81.92448024998885,,81.91536495799664,81.92448024998885,82.90585491701495,82.90585491701495,82.92233087506611,90.14113383297808,t,7.225680666975677,None,p1,001,2025-10-31_15h20.44.411,Delay Discounting Experiment ,,2025.1.1,None,2025-10-31 15h20.55.141832 +0530,
85,95,180,22,2,2,l,1.8600241669919342,None,2,2,22,7,90.15804870799184,,90.14878545806278,90.15804870799184,91.1396136250114,91.1396136250114,91.15588541701436,93.0077135830652,l,1.8600241669919342,None,p1,001,2025-10-31_15h20.44.411,Delay Discounting Experiment ,,2025.1.1,None,2025-10-31 15h20.55.141832 +0530,
49,60,89,23,3,2,t,4.912157917045988,None,2,3,23,4,93.02273112500552,,93.01331666705664,93.02273112500552,94.00602991704363,94.00602991704363,94.01356741704512,98.92442808300257,t,4.912157917045988,None,p1,001,2025-10-31_15h20.44.411,Delay Discounting Experiment ,,2025.1.1,None,2025-10-31 15h20.55.141832 +0530,
78,80,162,24,4,2,t,1.7245958340354264,None,2,4,24,6,98.94018037500791,,98.93113895796705,98.94018037500791,99.92268979200162,99.92268979200162,99.92907695798203,101.65805754205212,t,1.7245958340354264,None,p1,001,2025-10-31_15h20.44.411,Delay Discounting Experiment ,,2025.1.1,None,2025-10-31 15h20.55.141832 +0530,
40,55,62,25,5,2,t,2.1030799580039456,None,2,5,25,3,101.67404187505599,,101.66510137496516,101.67404187505599,102.65616204205435,102.65616204205435,102.672841874999,104.76507820806,t,2.1030799580039456,None,p1,001,2025-10-31_15h20.44.411,Delay Discounting Experiment ,,2025.1.1,None,2025-10-31 15h20.55.141832 +0530,
95,115,200,26,6,2,t,3.096726290998049,None,2,6,26,9,104.77985687507316,,104.77134912495967,104.77985687507316,105.76451837504283,105.76451837504283,105.7729663749924,108.86489450000226,t,3.096726290998049,None,p1,001,2025-10-31_15h20.44.411,Delay Discounting Experiment ,,2025.1.1,None,2025-10-31 15h20.55.141832 +0530,
88,98,195,27,7,2,t,1.649934042012319,None,2,7,27,8,108.8797682080185,,108.87133983301464,108.8797682080185,109.86429316701833,109.86429316701833,109.87297350005247,111.52477775001898,t,1.649934042012319,None,p1,001,2025-10-31_15h20.44.411,Delay Discounting Experiment ,,2025.1.1,None,2025-10-31 15h20.55.141832 +0530,
67,75,119,28,8,2,t,2.5880584169644862,None,2,8,28,5,111.53991429205053,,111.53059854207095,111.53991429205053,112.5231434169691,112.5231434169691,112.53065624996088,115.11571658297908,t,2.5880584169644862,None,p1,001,2025-10-31_15h20.44.411,Delay Discounting Experiment ,,2025.1.1,None,2025-10-31 15h20.55.141832 +0530,
11,30,7,29,9,2,l,1.3449708330444992,None,2,9,29,0,115.13110545801464,,115.12248570797965,115.13110545801464,116.11433808295988,116.11433808295988,116.1404274579836,117.46582304197364,l,1.3449708330444992,None,p1,001,2025-10-31_15h20.44.411,Delay Discounting Experiment ,,2025.1.1,None,2025-10-31 15h20.55.141832 +0530,
78,80,162,30,0,3,t,4.064264082931913,None,3,0,30,6,117.4815004169941,,117.47275629197247,117.4815004169941,118.46452849998605,118.46452849998605,118.4904271250125,122.53252995805815,t,4.064264082931913,None,p1,001,2025-10-31_15h20.44.411,Delay Discounting Experiment ,,2025.1.1,None,2025-10-31 15h20.55.141832 +0530,
27,50,21,31,1,3,l,1.347998291021213,None,3,1,31,2,122.54794608301017,,122.53943512507249,122.54794608301017,123.5308734170394,123.5308734170394,123.54006387502886,124.89190404198598,l,1.347998291021213,None,p1,001,2025-10-31_15h20.44.411,Delay Discounting Experiment ,,2025.1.1,None,2025-10-31 15h20.55.141832 +0530,
49,60,89,32,2,3,t,1.593746833037585,None,3,2,32,4,124.92388474999461,,124.8991729170084,124.92388474999461,125.89007104199845,125.89007104199845,125.91328262502793,127.49183337506838,t,1.593746833037585,None,p1,001,2025-10-31_15h20.44.411,Delay Discounting Experiment ,,2025.1.1,None,2025-10-31 15h20.55.141832 +0530,
40,55,62,33,3,3,t,1.3885901250177994,None,3,3,33,3,127.5065505419625,,127.4979885830544,127.5065505419625,128.4902909999946,128.4902909999946,128.49733070796356,129.88232525007334,t,1.3885901250177994,None,p1,001,2025-10-31_15h20.44.411,Delay Discounting Experiment ,,2025.1.1,None,2025-10-31 15h20.55.141832 +0530,
88,98,195,34,4,3,t,1.4065723749808967,None,3,4,34,8,129.8975039999932,,129.88914670806844,129.8975039999932,130.88116512505803,130.88116512505803,130.89023400004953,132.2916587080108,t,1.4065723749808967,None,p1,001,2025-10-31_15h20.44.411,Delay Discounting Experiment ,,2025.1.1,None,2025-10-31 15h20.55.141832 +0530,
15,35,13,35,5,3,l,1.204295959090814,None,3,5,35,1,132.30752137501258,,132.2985575000057,132.30752137501258,133.290434958064,133.290434958064,133.29798970802221,134.49850666697603,l,1.204295959090814,None,p1,001,2025-10-31_15h20.44.411,Delay Discounting Experiment ,,2025.1.1,None,2025-10-31 15h20.55.141832 +0530,
67,75,119,36,6,3,t,1.2406333329854533,None,3,6,36,5,134.51268791698385,,134.50477691704873,134.51268791698385,135.4982391250087,135.4982391250087,135.50689241697546,136.74204691697378,t,1.2406333329854533,None,p1,001,2025-10-31_15h20.44.411,Delay Discounting Experiment ,,2025.1.1,None,2025-10-31 15h20.55.141832 +0530,
95,115,200,37,7,3,t,1.5751774170203134,None,3,7,37,9,136.75799445796292,,136.74862616707105,136.75799445796292,137.73264741699677,137.73264741699677,137.7745434170356,139.3158690420678,t,1.5751774170203134,None,p1,001,2025-10-31_15h20.44.411,Delay Discounting Experiment ,,2025.1.1,None,2025-10-31 15h20.55.141832 +0530,
85,95,180,38,8,3,t,1.8012153749587014,None,3,8,38,7,139.3297361669829,,139.32159362500533,139.3297361669829,140.31453158298973,140.31453158298973,140.32380100002047,142.12549487501383,t,1.8012153749587014,None,p1,001,2025-10-31_15h20.44.411,Delay Discounting Experiment ,,2025.1.1,None,2025-10-31 15h20.55.141832 +0530,
11,30,7,39,9,3,l,1.4758920409949496,None,3,9,39,0,142.1418479999993,,142.13285579206422,142.1418479999993,143.1239262080053,143.1239262080053,143.1404973330209,144.60865233303048,l,1.4758920409949496,None,p1,001,2025-10-31_15h20.44.411,Delay Discounting Experiment ,,2025.1.1,None,2025-10-31 15h20.55.141832 +0530,
11,30,7,40,0,4,l,0.8736802499042824,None,4,0,40,0,144.6186017920263,,144.60904879204463,144.6186017920263,145.6073094169842,145.6073094169842,145.61480883299373,146.48264845798258,l,0.8736802499042824,None,p1,001,2025-10-31_15h20.44.411,Delay Discounting Experiment ,,2025.1.1,None,2025-10-31 15h20.55.141832 +0530,
67,75,119,41,1,4,t,2.7372465829830617,None,4,1,41,5,146.49730195803568,,146.48920541699044,146.49730195803568,147.48370904196054,147.48370904196054,147.49278637499083,150.22585020796396,t,2.7372465829830617,None,p1,001,2025-10-31_15h20.44.411,Delay Discounting Experiment ,,2025.1.1,None,2025-10-31 15h20.55.141832 +0530,
85,95,180,42,2,4,t,2.1309000410838053,None,4,2,42,7,150.25792274996638,,150.23273849999532,150.25792274996638,151.22402162500657,151.22402162500657,151.24749158299528,153.35889229201712,t,2.1309000410838053,None,p1,001,2025-10-31_15h20.44.411,Delay Discounting Experiment ,,2025.1.1,None,2025-10-31 15h20.55.141832 +0530,
40,55,62,43,3,4,t,2.6015452499268577,None,4,3,43,3,153.3753608330153,,153.3663050000323,153.3753608330153,154.35735750000458,154.35735750000458,154.37412820803002,156.96627345797606,t,2.6015452499268577,None,p1,001,2025-10-31_15h20.44.411,Delay Discounting Experiment ,,2025.1.1,None,2025-10-31 15h20.55.141832 +0530,
27,50,21,44,4,4,l,1.6387049169279635,None,4,4,44,2,156.98040670796763,,156.97224475000985,156.98040670796763,157.96530412498396,157.96530412498396,157.9741871249862,159.6090818750672,l,1.6387049169279635,None,p1,001,2025-10-31_15h20.44.411,Delay Discounting Experiment ,,2025.1.1,None,2025-10-31 15h20.55.141832 +0530,
15,35,13,45,5,4,l,1.4003373329760507,None,4,5,45,1,159.6249569170177,,159.61542162497062,159.6249569170177,160.60757620807271,160.60757620807271,160.61459625000134,162.01592162495945,l,1.4003373329760507,None,p1,001,2025-10-31_15h20.44.411,Delay Discounting Experiment ,,2025.1.1,None,2025-10-31 15h20.55.141832 +0530,
49,60,89,46,6,4,t,6.927952666999772,None,4,6,46,4,162.0308586669853,,162.02221758302767,162.0308586669853,163.00791541696526,163.00791541696526,163.02427725004964,169.942901542061,t,6.927952666999772,None,p1,001,2025-10-31_15h20.44.411,Delay Discounting Experiment ,,2025.1.1,None,2025-10-31 15h20.55.141832 +0530,
78,80,162,47,7,4,t,2.063590292003937,None,4,7,47,6,169.95948991703335,,169.94988154200837,169.95948991703335,170.94135316705797,170.94135316705797,170.95805483299773,173.00946941704024,t,2.063590292003937,None,p1,001,2025-10-31_15h20.44.411,Delay Discounting Experiment ,,2025.1.1,None,2025-10-31 15h20.55.141832 +0530,
95,115,200,48,8,4,t,2.0770728330826387,None,4,8,48,9,173.02505120798014,,173.01561254204717,173.02505120798014,174.0079217919847,174.0079217919847,174.01495354203507,176.09321887500118,t,2.0770728330826387,None,p1,001,2025-10-31_15h20.44.411,Delay Discounting Experiment ,,2025.1.1,None,2025-10-31 15h20.55.141832 +0530,
88,98,195,49,9,4,t,4.307478250004351,None,4,9,49,8,176.10850954207126,,176.09859587496612,176.10850954207126,177.0914512500167,177.0914512500167,177.09868762502447,181.40978504205123,t,4.307478250004351,None,p1,001,2025-10-31_15h20.44.411,Delay Discounting Experiment ,,2025.1.1,None,2025-10-31 15h20.55.141832 +0530,
85,95,180,50,0,5,t,3.009983958909288,None,5,0,50,7,181.42574170802254,,181.4163430830231,181.42574170802254,182.39998149999883,182.39998149999883,182.44227450003382,185.41669708304107,t,3.009983958909288,None,p1,001,2025-10-31_15h20.44.411,Delay Discounting Experiment ,,2025.1.1,None,2025-10-31 15h20.55.141832 +0530,
40,55,62,51,1,5,l,3.327766874921508,None,5,1,51,3,185.4315090830205,,185.42317591700703,185.4315090830205,186.4162272500107,186.4162272500107,186.4248233330436,189.7510024170624,l,3.327766874921508,None,p1,001,2025-10-31_15h20.44.411,Delay Discounting Experiment ,,2025.1.1,None,2025-10-31 15h20.55.141832 +0530,
11,30,7,52,2,5,l,1.0762393339537084,None,5,2,52,0,189.7672622500686,,189.75823429203592,189.7672622500686,190.74960491701495,190.74960491701495,190.75826849997975,191.8341607080074,l,1.0762393339537084,None,p1,001,2025-10-31_15h20.44.411,Delay Discounting Experiment ,,2025.1.1,None,2025-10-31 15h20.55.141832 +0530,
78,80,162,53,3,5,t,1.3862822089577094,None,5,3,53,6,191.84940145805012,,191.8407204580726,191.84940145805012,192.82565333298407,192.82565333298407,192.8416826670291,194.21763662504964,t,1.3862822089577094,None,p1,001,2025-10-31_15h20.44.411,Delay Discounting Experiment ,,2025.1.1,None,2025-10-31 15h20.55.141832 +0530,
95,115,200,54,4,5,t,1.0394445409765467,None,5,4,54,9,194.2279067080235,,194.2202308330452,194.2279067080235,195.2165436670184,195.2165436670184,195.2250485830009,196.26005262497347,t,1.0394445409765467,None,p1,001,2025-10-31_15h20.44.411,Delay Discounting Experiment ,,2025.1.1,None,2025-10-31 15h20.55.141832 +0530,
49,60,89,55,5,5,t,1.870129624963738,None,5,5,55,4,196.27709508303087,,196.26784375007264,196.27709508303087,197.25891500001308,197.25891500001308,197.27536700002383,199.13505958300084,t,1.870129624963738,None,p1,001,2025-10-31_15h20.44.411,Delay Discounting Experiment ,,2025.1.1,None,2025-10-31 15h20.55.141832 +0530,
27,50,21,56,6,5,l,1.5949917499674484,None,5,6,56,2,199.14880662504584,,199.1402397500351,199.14880662504584,200.1429766670335,200.1429766670335,200.1595230420353,201.74365950003266,l,1.5949917499674484,None,p1,001,2025-10-31_15h20.44.411,Delay Discounting Experiment ,,2025.1.1,None,2025-10-31 15h20.55.141832 +0530,
88,98,195,57,7,5,t,3.8967316249618307,None,5,7,57,8,201.75837091705762,,201.74914616707247,201.75837091705762,202.74188683298416,202.74188683298416,202.7490052500507,206.64414233306888,t,3.8967316249618307,None,p1,001,2025-10-31_15h20.44.411,Delay Discounting Experiment ,,2025.1.1,None,2025-10-31 15h20.55.141832 +0530,
15,35,13,58,8,5,l,4.005165582988411,None,5,8,58,1,206.66102125006728,,206.6511004579952,206.66102125006728,207.64210704201832,207.64210704201832,207.6587952079717,211.65099650004413,l,4.005165582988411,None,p1,001,2025-10-31_15h20.44.411,Delay Discounting Experiment ,,2025.1.1,None,2025-10-31 15h20.55.141832 +0530,
67,75,119,59,9,5,t,5.216120708035305,None,5,9,59,5,211.66678600001615,,211.65815870801453,211.66678600001615,212.6502745830221,212.6502745830221,212.6587388330372,217.86793958302587,t,5.216120708035305,None,p1,001,2025-10-31_15h20.44.411,Delay Discounting Experiment ,,2025.1.1,None,2025-10-31 15h20.55.141832 +0530,
11,30,7,60,0,6,l,1.2318549170158803,None,6,0,60,0,217.8824093330186,,217.87373049999587,217.8824093330186,218.86663787497673,218.86663787497673,218.8755320420023,220.100706874975,l,1.2318549170158803,None,p1,001,2025-10-31_15h20.44.411,Delay Discounting Experiment ,,2025.1.1,None,2025-10-31 15h20.55.141832 +0530,
40,55,62,61,1,6,t,5.201232416904531,None,6,1,61,3,220.1156965000555,,220.10741687496193,220.1156965000555,221.09249983297195,221.09249983297195,221.10916304204147,226.30194816703442,t,5.201232416904531,None,p1,001,2025-10-31_15h20.44.411,Delay Discounting Experiment ,,2025.1.1,None,2025-10-31 15h20.55.141832 +0530,
95,115,200,62,2,6,t,1.5437360829673707,None,6,2,62,9,226.31665466702543,,226.3078684170032,226.31665466702543,227.2999730000738,227.2999730000738,227.30908195802476,228.8507854579948,t,1.5437360829673707,None,p1,001,2025-10-31_15h20.44.411,Delay Discounting Experiment ,,2025.1.1,None,2025-10-31 15h20.55.141832 +0530,
88,98,195,63,3,6,t,1.1211406249785796,None,6,3,63,8,228.8647962079849,,228.85654249996878,228.8647962079849,229.8506674580276,229.8506674580276,229.85918412497267,230.9775975419907,t,1.1211406249785796,None,p1,001,2025-10-31_15h20.44.411,Delay Discounting Experiment ,,2025.1.1,None,2025-10-31 15h20.55.141832 +0530,
49,60,89,64,4,6,t,1.479836874990724,None,6,4,64,4,230.9937688750215,,230.98468229197897,230.9937688750215,231.97599475004245,231.97599475004245,231.99262341705617,233.46105266700033,t,1.479836874990724,None,p1,001,2025-10-31_15h20.44.411,Delay Discounting Experiment ,,2025.1.1,None,2025-10-31 15h20.55.141832 +0530,
78,80,162,65,5,6,t,0.9667252500075847,None,6,5,65,6,233.47671979200095,,233.4673663750291,233.47671979200095,234.46007908298634,234.46007908298634,234.46684662497137,235.43530195800122,t,0.9667252500075847,None,p1,001,2025-10-31_15h20.44.411,Delay Discounting Experiment ,,2025.1.1,None,2025-10-31 15h20.55.141832 +0530,
15,35,13,66,6,6,l,1.0325645410921425,None,6,6,66,1,235.44996383297257,,235.441633792012,235.44996383297257,236.43325474997982,236.43325474997982,236.44271337497048,237.46821125003044,l,1.0325645410921425,None,p1,001,2025-10-31_15h20.44.411,Delay Discounting Experiment ,,2025.1.1,None,2025-10-31 15h20.55.141832 +0530,
85,95,180,67,7,6,t,3.3052792920498177,None,6,7,67,7,237.4824830420548,,237.4742059999844,237.4824830420548,238.46063004201278,238.46063004201278,238.47611787496135,241.76855599996634,t,3.3052792920498177,None,p1,001,2025-10-31_15h20.44.411,Delay Discounting Experiment ,,2025.1.1,None,2025-10-31 15h20.55.141832 +0530,
67,75,119,68,8,6,t,2.55735233402811,None,6,8,68,5,241.78519408300053,,241.77643745800015,241.78519408300053,242.76750070799608,242.76750070799608,242.78309037501458,245.32747875002678,t,2.55735233402811,None,p1,001,2025-10-31_15h20.44.411,Delay Discounting Experiment ,,2025.1.1,None,2025-10-31 15h20.55.141832 +0530,
27,50,21,69,9,6,l,1.746270666946657,None,6,9,69,2,245.34243962506298,,245.33339633303694,245.34243962506298,246.32657541707158,246.32657541707158,246.33318720804527,248.07846083305776,l,1.746270666946657,None,p1,001,2025-10-31_15h20.44.411,Delay Discounting Experiment ,,2025.1.1,None,2025-10-31 15h20.55.141832 +0530,
27,50,21,70,0,7,l,0.938406000030227,None,7,0,70,2,248.09018016699702,,248.07886620797217,248.09018016699702,249.07644066703506,249.07644066703506,249.08350974996574,250.01871774997562,l,0.938406000030227,None,p1,001,2025-10-31_15h20.44.411,Delay Discounting Experiment ,,2025.1.1,None,2025-10-31 15h20.55.141832 +0530,
67,75,119,71,1,7,t,1.9010344999842346,None,7,1,71,5,250.03443570795935,,250.02554929198232,250.03443570795935,251.01773908303585,251.01773908303585,251.02638058306184,252.92796787503175,t,1.9010344999842346,None,p1,001,2025-10-31_15h20.44.411,Delay Discounting Experiment ,,2025.1.1,None,2025-10-31 15h20.55.141832 +0530,
85,95,180,72,2,7,t,1.049390875035897,None,7,2,72,7,252.94255029200576,,252.93365091702435,252.94255029200576,253.92654033296276,253.92654033296276,253.93346400000155,254.97903754201252,t,1.049390875035897,None,p1,001,2025-10-31_15h20.44.411,Delay Discounting Experiment ,,2025.1.1,None,2025-10-31 15h20.55.141832 +0530,
95,115,200,73,3,7,t,1.1082089160336182,None,7,3,73,9,254.99451416695956,,254.98567600001115,254.99451416695956,255.97655941697303,255.97655941697303,255.99323012505192,257.0949553750688,t,1.1082089160336182,None,p1,001,2025-10-31_15h20.44.411,Delay Discounting Experiment ,,2025.1.1,None,2025-10-31 15h20.55.141832 +0530,
11,30,7,74,4,7,l,0.9352322079939768,None,7,4,74,0,257.110494958004,,257.1015177500667,257.110494958004,258.09259025007486,258.09259025007486,258.1099600000307,259.0359465830261,l,0.9352322079939768,None,p1,001,2025-10-31_15h20.44.411,Delay Discounting Experiment ,,2025.1.1,None,2025-10-31 15h20.55.141832 +0530,
88,98,195,75,5,7,t,2.45375754206907,None,7,5,75,8,259.0503822079627,,259.04238237498794,259.0503822079627,260.03414112504106,260.03414112504106,260.04324579203967,262.49490937497467,t,2.45375754206907,None,p1,001,2025-10-31_15h20.44.411,Delay Discounting Experiment ,,2025.1.1,None,2025-10-31 15h20.55.141832 +0530,
15,35,13,76,6,7,l,2.2254835839848965,None,7,6,76,1,262.5108712919755,,262.5015976249706,262.5108712919755,263.493389875046,263.493389875046,263.50055658305064,265.728496249998,l,2.2254835839848965,None,p1,001,2025-10-31_15h20.44.411,Delay Discounting Experiment ,,2025.1.1,None,2025-10-31 15h20.55.141832 +0530,
49,60,89,77,7,7,t,6.88410241692327,None,7,7,77,4,265.74476154206786,,265.73539137502667,265.74476154206786,266.72690766700543,266.72690766700543,266.74350983300246,273.61939341702964,t,6.88410241692327,None,p1,001,2025-10-31_15h20.44.411,Delay Discounting Experiment ,,2025.1.1,None,2025-10-31 15h20.55.141832 +0530,
78,80,162,78,8,7,t,0.9779212910216302,None,7,8,78,6,273.635619583074,,273.62658375001047,273.635619583074,274.61805816704873,274.61805816704873,274.62699916702695,275.60285870800726,t,0.9779212910216302,None,p1,001,2025-10-31_15h20.44.411,Delay Discounting Experiment ,,2025.1.1,None,2025-10-31 15h20.55.141832 +0530,
40,55,62,79,9,7,t,1.9523220419650897,None,7,9,79,3,275.6183388750069,,275.6092594580259,275.6183388750069,276.6017404170707,276.6017404170707,276.61055437498726,278.5622665419942,t,1.9523220419650897,None,p1,001,2025-10-31_15h20.44.411,Delay Discounting Experiment ,,2025.1.1,None,2025-10-31 15h20.55.141832 +0530,
85,95,180,80,0,8,t,0.8557164999656379,None,8,0,80,7,278.57759020803496,,278.5679801249644,278.57759020803496,279.5613806670299,279.5613806670299,279.5680210000137,280.4193706669612,t,0.8557164999656379,None,p1,001,2025-10-31_15h20.44.411,Delay Discounting Experiment ,,2025.1.1,None,2025-10-31 15h20.55.141832 +0530,
