thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_dist,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
56,0,56,[np.float64(-0.35555555555555557)],[np.float64(0.09)],[1],[0],[0],[1.6692152909818105],['target'],56,0,56,0,140.93214137500036,,5,140.92176437500166,140.93214137500036,140.93214137500036,0.013471292011672631,142.59108166699298,[np.float64(-0.35555555555555557)],[np.float64(0.09)],[1],[0],[0],[1.6692152909818105],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
57,0,57,[np.float64(-0.37444444444444447)],[np.float64(0.19)],[1],[0],[0],[2.3475397499860264],['target'],57,0,57,0,142.6330557090114,,10,142.61867320901365,142.6330557090114,142.6330557090114,0.02738899999530986,144.96626641700277,[np.float64(-0.37444444444444447)],[np.float64(0.19)],[1],[0],[0],[2.3475397499860264],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
58,0,58,[np.float64(0.34555555555555556)],[np.float64(0.45666666666666667)],[1],[0],[0],[1.6278742910071742],['target'],58,0,58,0,144.9925470839953,,5,144.98152716699406,144.9925470839953,144.9925470839953,0.015054624993354082,146.6094862089958,[np.float64(0.34555555555555556)],[np.float64(0.45666666666666667)],[1],[0],[0],[1.6278742910071742],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
59,0,59,[np.float64(0.2388888888888889)],[np.float64(-0.3977777777777778)],[1],[0],[0],[2.5637242080119904],['target'],59,0,59,0,146.6381736670155,,5,146.62668279200443,146.6381736670155,146.6381736670155,0.016991417011013255,149.19048679200932,[np.float64(0.2388888888888889)],[np.float64(-0.3977777777777778)],[1],[0],[0],[2.5637242080119904],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
60,0,60,[np.float64(-0.16444444444444445)],[np.float64(-0.27666666666666667)],[1],[0],[0],[2.6703632909921],['target'],60,0,60,0,149.21795445901807,,5,149.20687062499928,149.21795445901807,149.21795445901807,0.016185374988708645,151.87731579199317,[np.float64(-0.16444444444444445)],[np.float64(-0.27666666666666667)],[1],[0],[0],[2.6703632909921],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
61,0,61,[np.float64(0.1988888888888889)],[np.float64(0.4533333333333333)],[1],[0],[0],[2.164945084019564],['target'],61,0,61,0,151.90580312500242,,5,151.8945004589914,151.90580312500242,151.90580312500242,0.01698720798594877,154.05952612499823,[np.float64(0.1988888888888889)],[np.float64(0.4533333333333333)],[1],[0],[0],[2.164945084019564],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
62,0,62,[np.float64(-0.2311111111111111)],[np.float64(-0.2588888888888889)],[1],[0],[0],[2.502249417011626],['target'],62,0,62,0,154.1042708340101,,10,154.0894023750152,154.1042708340101,154.1042708340101,0.029672250006115064,156.59172408399172,[np.float64(-0.2311111111111111)],[np.float64(-0.2588888888888889)],[1],[0],[0],[2.502249417011626],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
63,0,63,[np.float64(-0.05444444444444444)],[np.float64(0.24555555555555555)],[1],[0],[0],[1.7094430419965647],['target'],63,0,63,0,156.6266703339934,,10,156.61406441699364,156.6266703339934,156.6266703339934,0.022167666989844292,158.323567000014,[np.float64(-0.05444444444444444)],[np.float64(0.24555555555555555)],[1],[0],[0],[1.7094430419965647],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
64,0,64,[np.float64(-0.16333333333333333)],[np.float64(-0.4077777777777778)],[1],[0],[0],[2.6289864999998827],['target'],64,0,64,0,158.356883208995,,10,158.34509541699663,158.356883208995,158.356883208995,0.021353250020183623,160.97414120900794,[np.float64(-0.16333333333333333)],[np.float64(-0.4077777777777778)],[1],[0],[0],[2.6289864999998827],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
65,0,65,[np.float64(-0.35444444444444445)],[np.float64(0.19777777777777777)],[1],[0],[0],[1.6889945000002626],['target'],65,0,65,0,160.9956233339908,,5,160.9854755839915,160.9956233339908,160.9956233339908,0.01118208302068524,162.67456008400768,[np.float64(-0.35444444444444445)],[np.float64(0.19777777777777777)],[1],[0],[0],[1.6889945000002626],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
66,0,66,[np.float64(0.29)],[np.float64(0.22)],[1],[0],[0],[3.7882969999918714],['target'],66,0,66,0,162.7174002090178,,10,162.7030577500118,162.7174002090178,162.7174002090178,0.02829745798953809,166.49140412500128,[np.float64(0.29)],[np.float64(0.22)],[1],[0],[0],[3.7882969999918714],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
67,0,67,[np.float64(0.2822222222222222)],[np.float64(-0.16666666666666666)],[1],[0],[0],[1.755377541994676],['target'],67,0,67,0,166.51258954199147,,5,166.5027574590058,166.51258954199147,166.51258954199147,0.011202540976228192,168.25821108400123,[np.float64(0.2822222222222222)],[np.float64(-0.16666666666666666)],[1],[0],[0],[1.755377541994676],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
68,0,68,[np.float64(-0.35888888888888887)],[np.float64(-0.33)],[1],[0],[0],[2.236190625000745],['target'],68,0,68,0,168.2853528750129,,5,168.27339316700818,168.2853528750129,168.2853528750129,0.0150184590020217,170.50967075000517,[np.float64(-0.35888888888888887)],[np.float64(-0.33)],[1],[0],[0],[2.236190625000745],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
69,0,69,[np.float64(0.2644444444444444)],[np.float64(0.48333333333333334)],[1],[0],[0],[4.3474486250197515],['target'],69,0,69,0,170.53911725000944,,5,170.52680058401893,170.53911725000944,170.53911725000944,0.01692912500584498,174.8743560000148,[np.float64(0.2644444444444444)],[np.float64(0.48333333333333334)],[1],[0],[0],[4.3474486250197515],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
70,0,70,[np.float64(-0.17777777777777778)],[np.float64(0.4766666666666667)],[1],[0],[0],[1.470675708987983],['target'],70,0,70,0,174.90197604199057,,5,174.89056775000063,174.90197604199057,174.90197604199057,0.015991291991667822,176.36131612499594,[np.float64(-0.17777777777777778)],[np.float64(0.4766666666666667)],[1],[0],[0],[1.470675708987983],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
71,0,71,[np.float64(0.35)],[np.float64(0.042222222222222223)],[1],[0],[0],[2.124076584004797],['target'],71,0,71,0,176.39860879199114,,10,176.38559304201044,176.39860879199114,176.39860879199114,0.024108999990858138,178.50974100001622,[np.float64(0.35)],[np.float64(0.042222222222222223)],[1],[0],[0],[2.124076584004797],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
72,0,72,[np.float64(-0.26666666666666666)],[np.float64(0.38222222222222224)],[0],[0],[0],[1.8010915409831796],['target'],72,0,72,0,178.54739537500427,,10,178.5336372500169,178.54739537500427,178.54739537500427,0.02368570800172165,180.3348001250124,[np.float64(-0.26666666666666666)],[np.float64(0.38222222222222224)],[0],[0],[0],[1.8010915409831796],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
73,0,73,[np.float64(-0.3088888888888889)],[np.float64(-0.11555555555555555)],[1],[0],[0],[2.783399959007511],['target'],73,0,73,0,180.3599200840108,,5,180.3499510420079,180.3599200840108,180.3599200840108,0.014941375004127622,183.13343416701537,[np.float64(-0.3088888888888889)],[np.float64(-0.11555555555555555)],[1],[0],[0],[2.783399959007511],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
74,0,74,[np.float64(-0.4011111111111111)],[np.float64(-0.017777777777777778)],[1],[0],[0],[3.05759583399049],['target'],74,0,74,0,183.16331495900522,,5,183.1509824169916,183.16331495900522,183.16331495900522,0.01735308300703764,186.20867254200857,[np.float64(-0.4011111111111111)],[np.float64(-0.017777777777777778)],[1],[0],[0],[3.05759583399049],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
75,0,75,[np.float64(-0.28)],[np.float64(-0.38)],[1],[0],[0],[4.970946624991484],['target'],75,0,75,0,186.25197554199258,,10,186.23723383399192,186.25197554199258,186.25197554199258,0.028360583004541695,191.20822741699521,[np.float64(-0.28)],[np.float64(-0.38)],[1],[0],[0],[4.970946624991484],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
76,0,76,[np.float64(0.2088888888888889)],[np.float64(0.4011111111111111)],[0],[0],[0],[2.3652685410052072],['target'],76,0,76,0,191.23070362501312,,5,191.21992662499542,191.23070362501312,191.23070362501312,0.011510540993185714,193.58531704201596,[np.float64(0.2088888888888889)],[np.float64(0.4011111111111111)],[0],[0],[0],[2.3652685410052072],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
77,0,77,[np.float64(-0.3333333333333333)],[np.float64(0.35555555555555557)],[1],[0],[0],[2.17543937501614],['target'],77,0,77,0,193.62973070901353,,10,193.61556908400962,193.62973070901353,193.62973070901353,0.029994749987963587,195.7910557090072,[np.float64(-0.3333333333333333)],[np.float64(0.35555555555555557)],[1],[0],[0],[2.17543937501614],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
78,0,78,[np.float64(-0.012222222222222223)],[np.float64(0.11444444444444445)],[1],[0],[0],[1.7063066249829717],['target'],78,0,78,0,195.81039724999573,,5,195.80175758400583,195.81039724999573,195.81039724999573,0.01055199999245815,197.50815604199306,[np.float64(-0.012222222222222223)],[np.float64(0.11444444444444445)],[1],[0],[0],[1.7063066249829717],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
79,0,79,[np.float64(-0.46444444444444444)],[np.float64(0.06)],[1],[0],[0],[2.40789491700707],['target'],79,0,79,0,197.54684745901613,,10,197.53319883401855,197.54684745901613,197.54684745901613,0.024863166006980464,199.9411462499993,[np.float64(-0.46444444444444444)],[np.float64(0.06)],[1],[0],[0],[2.40789491700707],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
80,0,80,[np.float64(0.42444444444444446)],[np.float64(-0.19111111111111112)],[1],[0],[0],[1.793203416018514],['target'],80,0,80,0,199.96054462500615,,5,199.95171820899122,199.96054462500615,199.96054462500615,0.010414749995106831,201.74501625000266,[np.float64(0.42444444444444446)],[np.float64(-0.19111111111111112)],[1],[0],[0],[1.793203416018514],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
81,0,81,[np.float64(-0.20333333333333334)],[np.float64(0.07777777777777778)],[1],[0],[0],[2.699998333991971],['target'],81,0,81,0,201.7892803339928,,10,201.7743755840056,201.7892803339928,201.7892803339928,0.02913383298437111,204.47442183399107,[np.float64(-0.20333333333333334)],[np.float64(0.07777777777777778)],[1],[0],[0],[2.699998333991971],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
82,0,82,[np.float64(-0.18888888888888888)],[np.float64(0.3022222222222222)],[1],[0],[0],[1.7968671249982435],['target'],82,0,82,0,204.50630779200583,,10,204.4948552089918,204.50630779200583,204.50630779200583,0.020278334006434307,206.29177700000582,[np.float64(-0.18888888888888888)],[np.float64(0.3022222222222222)],[1],[0],[0],[1.7968671249982435],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
83,0,83,[np.float64(-0.06888888888888889)],[np.float64(0.40555555555555556)],[1],[0],[0],[1.7978147499961779],['target'],83,0,83,0,206.3248467920057,,10,206.3129159999953,206.3248467920057,206.3248467920057,0.020981125009711832,208.11080558400135,[np.float64(-0.06888888888888889)],[np.float64(0.40555555555555556)],[1],[0],[0],[1.7978147499961779],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
84,0,84,[np.float64(0.005555555555555556)],[np.float64(0.09777777777777778)],[1],[0],[0],[1.6784155830100644],['target'],84,0,84,0,208.13687637500698,,5,208.12549079200835,208.13687637500698,208.13687637500698,0.01448537499527447,209.80399645899888,[np.float64(0.005555555555555556)],[np.float64(0.09777777777777778)],[1],[0],[0],[1.6784155830100644],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
85,0,85,[np.float64(-0.37)],[np.float64(-0.23222222222222222)],[0],[0],[0],[3.2984400000132155],['target'],85,0,85,0,209.83234512500349,,5,209.82048724999186,209.83234512500349,209.83234512500349,0.016284249984892085,213.11903679199168,[np.float64(-0.37)],[np.float64(-0.23222222222222222)],[0],[0],[0],[3.2984400000132155],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
86,0,86,[np.float64(-0.4888888888888889)],[np.float64(0.4266666666666667)],[1],[0],[0],[1.65519824999501],['target'],86,0,86,0,213.14860708400374,,5,213.1368710840179,213.14860708400374,213.14860708400374,0.017631915980018675,214.79215766699053,[np.float64(-0.4888888888888889)],[np.float64(0.4266666666666667)],[1],[0],[0],[1.65519824999501],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
87,0,87,[np.float64(-0.1111111111111111)],[np.float64(-0.02666666666666667)],[1],[0],[0],[1.6177465000073425],['target'],87,0,87,0,214.83306491700932,,10,214.8192597090092,214.83306491700932,214.83306491700932,0.026900500000920147,216.4370636669919,[np.float64(-0.1111111111111111)],[np.float64(-0.02666666666666667)],[1],[0],[0],[1.6177465000073425],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
88,0,88,[np.float64(-0.42)],[np.float64(-0.33111111111111113)],[1],[0],[0],[1.8586834169982467],['target'],88,0,88,0,216.4629360419931,,5,216.4515680000186,216.4629360419931,216.4629360419931,0.014306541008409113,218.31033708399627,[np.float64(-0.42)],[np.float64(-0.33111111111111113)],[1],[0],[0],[1.8586834169982467],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
89,0,89,[np.float64(-0.03222222222222222)],[np.float64(-0.3844444444444444)],[1],[0],[0],[2.323379500012379],['target'],89,0,89,0,218.3508824169985,,10,218.3363865420106,218.3508824169985,218.3508824169985,0.02584733400726691,220.65983445901657,[np.float64(-0.03222222222222222)],[np.float64(-0.3844444444444444)],[1],[0],[0],[2.323379500012379],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
90,0,90,[np.float64(-0.29444444444444445)],[np.float64(0.1711111111111111)],[1],[0],[0],[1.60173212501104],['target'],90,0,90,0,220.6849884169933,,5,220.6738876250165,220.6849884169933,220.6849884169933,0.013850499992258847,222.2756938340026,[np.float64(-0.29444444444444445)],[np.float64(0.1711111111111111)],[1],[0],[0],[1.60173212501104],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
91,0,91,[np.float64(0.35333333333333333)],[np.float64(0.30777777777777776)],[1],[0],[0],[2.2204619999974966],['target'],91,0,91,0,222.30107524999767,,5,222.2896935000026,222.30107524999767,222.30107524999767,0.013834249984938651,224.51022666701465,[np.float64(0.35333333333333333)],[np.float64(0.30777777777777776)],[1],[0],[0],[2.2204619999974966],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
92,0,92,[np.float64(-0.4911111111111111)],[np.float64(0.3288888888888889)],[1],[0],[0],[1.821244040998863],['target'],92,0,92,0,224.5516888340062,,10,224.53722679201746,224.5516888340062,224.5516888340062,0.026835084019694477,226.35852937499294,[np.float64(-0.4911111111111111)],[np.float64(0.3288888888888889)],[1],[0],[0],[1.821244040998863],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
93,0,93,[np.float64(0.45555555555555555)],[np.float64(-0.05)],[1],[0],[0],[2.0223985000047833],['target'],93,0,93,0,226.38134891699883,,5,226.37075112501043,226.38134891699883,226.38134891699883,0.01204883397440426,228.39324370899703,[np.float64(0.45555555555555555)],[np.float64(-0.05)],[1],[0],[0],[2.0223985000047833],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
94,0,94,[np.float64(0.17777777777777778)],[np.float64(0.37444444444444447)],[1],[0],[0],[3.382759542000713],['target'],94,0,94,0,228.4355720000167,,10,228.42123404200538,228.4355720000167,228.4355720000167,0.02778762500383891,231.80405904201325,[np.float64(0.17777777777777778)],[np.float64(0.37444444444444447)],[1],[0],[0],[3.382759542000713],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
95,0,95,[np.float64(-0.3088888888888889)],[np.float64(0.2922222222222222)],[1],[0],[0],[2.859983915986959],['target'],95,0,95,0,231.82857087501907,,5,231.817743874999,231.82857087501907,231.82857087501907,0.01348383299773559,234.6778175420186,[np.float64(-0.3088888888888889)],[np.float64(0.2922222222222222)],[1],[0],[0],[2.859983915986959],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
96,0,96,[np.float64(-0.11777777777777777)],[np.float64(0.5)],[1],[0],[0],[4.019231500016758],['target'],96,0,96,0,234.7063342500187,,5,234.69438712499687,234.7063342500187,234.7063342500187,0.016372708982089534,238.7136925419909,[np.float64(-0.11777777777777777)],[np.float64(0.5)],[1],[0],[0],[4.019231500016758],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
97,0,97,[np.float64(0.1411111111111111)],[np.float64(0.3022222222222222)],[1],[0],[0],[1.9729155420209281],['target'],97,0,97,0,238.73997329201666,,5,238.72838641700218,238.73997329201666,238.73997329201666,0.014533417008351535,240.70138333400246,[np.float64(0.1411111111111111)],[np.float64(0.3022222222222222)],[1],[0],[0],[1.9729155420209281],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
98,0,98,[np.float64(-0.4822222222222222)],[np.float64(-0.2511111111111111)],[1],[0],[0],[1.966384041996207],['target'],98,0,98,0,240.73065099999076,,5,240.7184685000102,240.73065099999076,240.73065099999076,0.01689079200150445,242.68492637501913,[np.float64(-0.4822222222222222)],[np.float64(-0.2511111111111111)],[1],[0],[0],[1.966384041996207],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
99,0,99,[np.float64(0.4533333333333333)],[np.float64(0.38)],[1],[0],[0],[3.0918762919900473],['target'],99,0,99,0,242.71308687501005,,5,242.700907749997,242.71308687501005,242.71308687501005,0.015784707997227088,245.79284800001187,[np.float64(0.4533333333333333)],[np.float64(0.38)],[1],[0],[0],[3.0918762919900473],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
100,0,100,[np.float64(0.4311111111111111)],[np.float64(-0.3333333333333333)],[1],[0],[0],[1.937139790999936],['target'],100,0,100,0,245.82004637501086,,5,245.8081127500045,245.82004637501086,245.82004637501086,0.015102541976375505,247.74534179200418,[np.float64(0.4311111111111111)],[np.float64(-0.3333333333333333)],[1],[0],[0],[1.937139790999936],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
101,0,101,[np.float64(0.25222222222222224)],[np.float64(0.21444444444444444)],[1],[0],[0],[2.598654916015221],['target'],101,0,101,0,247.77520379199996,,5,247.762852209009,247.77520379199996,247.77520379199996,0.017320332990493625,250.36158745901776,[np.float64(0.25222222222222224)],[np.float64(0.21444444444444444)],[1],[0],[0],[2.598654916015221],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
102,0,102,[np.float64(-0.034444444444444444)],[np.float64(-0.17)],[1],[0],[0],[1.9112071669951547],['target'],102,0,102,0,250.40551433400833,,10,250.39045241699205,250.40551433400833,250.40551433400833,0.028664625016972423,252.30174049999914,[np.float64(-0.034444444444444444)],[np.float64(-0.17)],[1],[0],[0],[1.9112071669951547],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
103,0,103,[np.float64(-0.3488888888888889)],[np.float64(-0.0811111111111111)],[1],[0],[0],[2.027106374996947],['target'],103,0,103,0,252.32869724999182,,5,252.31691983400378,252.32869724999182,252.32869724999182,0.01497970797936432,254.34410033401218,[np.float64(-0.3488888888888889)],[np.float64(-0.0811111111111111)],[1],[0],[0],[2.027106374996947],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
104,0,104,[np.float64(-0.2111111111111111)],[np.float64(0.22555555555555556)],[1],[0],[0],[3.7896774999971967],['target'],104,0,104,0,254.3847169590008,,10,254.3707670000149,254.3847169590008,254.3847169590008,0.026504666020628065,258.16050125000766,[np.float64(-0.2111111111111111)],[np.float64(0.22555555555555556)],[1],[0],[0],[3.7896774999971967],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
105,0,105,[np.float64(-0.2088888888888889)],[np.float64(0.16111111111111112)],[1],[0],[0],[1.968913207994774],['target'],105,0,105,0,258.19480304201716,,10,258.1829127090168,258.19480304201716,258.19480304201716,0.022238167002797127,260.1518967919983,[np.float64(-0.2088888888888889)],[np.float64(0.16111111111111112)],[1],[0],[0],[1.968913207994774],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
106,0,106,[np.float64(-0.11222222222222222)],[np.float64(-0.2633333333333333)],[1],[0],[0],[1.7091682910104282],['target'],106,0,106,0,260.17836762499064,,5,260.1666085420002,260.17836762499064,260.17836762499064,0.014516499999444932,261.8758465840074,[np.float64(-0.11222222222222222)],[np.float64(-0.2633333333333333)],[1],[0],[0],[1.7091682910104282],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
107,0,107,[np.float64(-0.3288888888888889)],[np.float64(0.29444444444444445)],[1],[0],[0],[1.8992277499928605],['target'],107,0,107,0,261.91683487500995,,10,261.9026687089936,261.91683487500995,261.91683487500995,0.026660041010472924,263.8019623339933,[np.float64(-0.3288888888888889)],[np.float64(0.29444444444444445)],[1],[0],[0],[1.8992277499928605],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
108,0,108,[np.float64(-0.21888888888888888)],[np.float64(0.3111111111111111)],[1],[0],[0],[2.049640625016764],['target'],108,0,108,0,263.84257091701147,,10,263.8286254169943,263.84257091701147,263.84257091701147,0.02646691701374948,265.87833612499526,[np.float64(-0.21888888888888888)],[np.float64(0.3111111111111111)],[1],[0],[0],[2.049640625016764],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
109,0,109,[np.float64(-0.17333333333333334)],[np.float64(-0.014444444444444444)],[1],[0],[0],[1.7240159579960164],['target'],109,0,109,0,265.91628249999485,,10,265.9030584169959,265.91628249999485,265.91628249999485,0.0245184589875862,267.62712499999907,[np.float64(-0.17333333333333334)],[np.float64(-0.014444444444444444)],[1],[0],[0],[1.7240159579960164],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
110,0,110,[np.float64(0.4822222222222222)],[np.float64(-0.13777777777777778)],[1],[0],[0],[2.5377359999984037],['target'],110,0,110,0,267.659792209015,,10,267.6478848340048,267.659792209015,267.659792209015,0.020606499980203807,270.1857103749935,[np.float64(0.4822222222222222)],[np.float64(-0.13777777777777778)],[1],[0],[0],[2.5377359999984037],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
111,0,111,[np.float64(0.2388888888888889)],[np.float64(0.43)],[1],[0],[0],[2.6765690829779487],['target'],111,0,111,0,270.21348812500946,,5,270.2017065840191,270.21348812500946,270.21348812500946,0.015755417000036687,272.8783531250083,[np.float64(0.2388888888888889)],[np.float64(0.43)],[1],[0],[0],[2.6765690829779487],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
112,0,112,[np.float64(0.17888888888888888)],[np.float64(-0.45222222222222225)],[1],[0],[0],[4.002182374999393],['target'],112,0,112,0,272.92166754201753,,10,272.90729416700196,272.92166754201753,272.92166754201753,0.02874137499020435,276.9095344170055,[np.float64(0.17888888888888888)],[np.float64(-0.45222222222222225)],[1],[0],[0],[4.002182374999393],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
113,0,113,[np.float64(0.1411111111111111)],[np.float64(0.10666666666666667)],[1],[0],[0],[1.7586792499932926],['target'],113,0,113,0,276.94212654200965,,10,276.9303382500075,276.94212654200965,276.94212654200965,0.020653124985983595,278.68908929199097,[np.float64(0.1411111111111111)],[np.float64(0.10666666666666667)],[1],[0],[0],[1.7586792499932926],['target'],v1,001,2025-09-30_09h51.28.590,Experiment,,2025.1.1,120.9879884080244,2025-09-30 09h51.39.632766 +0530,
