reward_today,future_reward,delay,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
11,30,7,15,5,1,t,1.1691884170286357,None,1,5,15,0,48.7057460420765,,48.69720070902258,48.7057460420765,49.68828362505883,49.68828362505883,49.697182917036116,50.867047417094,t,1.1691884170286357,None,p2,001,2025-10-31_16h25.11.565,Delay Discounting Experiment ,,2025.1.1,119.8939547063458,2025-10-31 16h25.20.124460 +0530,
27,50,21,16,6,1,t,0.919550915947184,None,1,6,16,2,50.8814705000259,,50.872250417014584,50.8814705000259,51.86372879205737,51.86372879205737,51.880556209012866,52.78985287505202,t,0.919550915947184,None,p2,001,2025-10-31_16h25.11.565,Delay Discounting Experiment ,,2025.1.1,119.8939547063458,2025-10-31 16h25.20.124460 +0530,
85,95,180,17,7,1,l,0.8663636669516563,None,1,7,17,7,52.8041940840194,,52.795937875052914,52.8041940840194,53.788959334022366,53.788959334022366,53.79791270906571,54.665133042028174,l,0.8663636669516563,None,p2,001,2025-10-31_16h25.11.565,Delay Discounting Experiment ,,2025.1.1,119.8939547063458,2025-10-31 16h25.20.124460 +0530,
78,80,162,18,8,1,l,1.1891802499303594,None,1,8,18,6,54.6801745420089,,54.670807917020284,54.6801745420089,55.66411933407653,55.66411933407653,55.67135491699446,56.8566472500097,l,1.1891802499303594,None,p2,001,2025-10-31_16h25.11.565,Delay Discounting Experiment ,,2025.1.1,119.8939547063458,2025-10-31 16h25.20.124460 +0530,
40,55,62,19,9,1,t,4.286514582927339,None,1,9,19,3,56.87196879205294,,56.86339125002269,56.87196879205294,57.85473612509668,57.85473612509668,57.863860959070735,62.14913629204966,t,4.286514582927339,None,p2,001,2025-10-31_16h25.11.565,Delay Discounting Experiment ,,2025.1.1,119.8939547063458,2025-10-31 16h25.20.124460 +0530,
85,95,180,20,0,2,l,2.8844309999840334,None,2,0,20,7,62.1644578340929,,62.15503633406479,62.1644578340929,63.14771741698496,63.14771741698496,63.15523416700307,66.03969958401285,l,2.8844309999840334,None,p2,001,2025-10-31_16h25.11.565,Delay Discounting Experiment ,,2025.1.1,119.8939547063458,2025-10-31 16h25.20.124460 +0530,
27,50,21,21,1,2,t,0.9088143749395385,None,2,1,21,2,66.05482254200615,,66.04630041704513,66.05482254200615,67.04933491698466,67.04933491698466,67.05759650003165,67.96654904203024,t,0.9088143749395385,None,p2,001,2025-10-31_16h25.11.565,Delay Discounting Experiment ,,2025.1.1,119.8939547063458,2025-10-31 16h25.20.124460 +0530,
78,80,162,22,2,2,l,0.7968784590484574,None,2,2,22,6,67.9820653750794,,67.97270208399277,67.9820653750794,68.96439600002486,68.96439600002486,68.98086524999235,69.7666953750886,l,0.7968784590484574,None,p2,001,2025-10-31_16h25.11.565,Delay Discounting Experiment ,,2025.1.1,119.8939547063458,2025-10-31 16h25.20.124460 +0530,
40,55,62,23,3,2,t,2.587097957963124,None,2,3,23,3,69.7838526670821,,69.77461712504737,69.7838526670821,70.76421616703738,70.76421616703738,70.78112050006166,73.35666491708253,t,2.587097957963124,None,p2,001,2025-10-31_16h25.11.565,Delay Discounting Experiment ,,2025.1.1,119.8939547063458,2025-10-31 16h25.20.124460 +0530,
49,60,89,24,4,2,l,3.540320207946934,None,2,4,24,4,73.3713040840812,,73.36291004205123,73.3713040840812,74.35620891698636,74.35620891698636,74.36433870904148,77.89970995904878,l,3.540320207946934,None,p2,001,2025-10-31_16h25.11.565,Delay Discounting Experiment ,,2025.1.1,119.8939547063458,2025-10-31 16h25.20.124460 +0530,
88,98,195,25,5,2,l,0.5307292500510812,None,2,5,25,8,77.91478570899926,,77.90600941702724,77.91478570899926,78.89781308406964,78.89781308406964,78.90536495903507,79.43304820905905,l,0.5307292500510812,None,p2,001,2025-10-31_16h25.11.565,Delay Discounting Experiment ,,2025.1.1,119.8939547063458,2025-10-31 16h25.20.124460 +0530,
95,115,200,26,6,2,l,0.5132521670311689,None,2,6,26,9,79.44922804203816,,79.43981545907445,79.44922804203816,80.43234187504277,80.43234187504277,80.43851570901461,80.94971658405848,l,0.5132521670311689,None,p2,001,2025-10-31_16h25.11.565,Delay Discounting Experiment ,,2025.1.1,119.8939547063458,2025-10-31 16h25.20.124460 +0530,
67,75,119,27,7,2,l,0.9354280829429626,None,2,7,27,5,80.96657995902933,,80.95721241703723,80.96657995902933,81.94808045902755,81.94808045902755,81.96457875007764,82.89033854205627,l,0.9354280829429626,None,p2,001,2025-10-31_16h25.11.565,Delay Discounting Experiment ,,2025.1.1,119.8939547063458,2025-10-31 16h25.20.124460 +0530,
15,35,13,28,8,2,t,0.8471071250969544,None,2,8,28,1,82.90564166707918,,82.89709120907355,82.90564166707918,83.88944279204588,83.88944279204588,83.9156557089882,84.74126245907973,t,0.8471071250969544,None,p2,001,2025-10-31_16h25.11.565,Delay Discounting Experiment ,,2025.1.1,119.8939547063458,2025-10-31 16h25.20.124460 +0530,
11,30,7,29,9,2,t,1.124885500059463,None,2,9,29,0,84.75650087499525,,84.7477336670272,84.75650087499525,85.7396909170784,85.7396909170784,85.74816299998201,86.86655837506987,t,1.124885500059463,None,p2,001,2025-10-31_16h25.11.565,Delay Discounting Experiment ,,2025.1.1,119.8939547063458,2025-10-31 16h25.20.124460 +0530,
78,80,162,30,0,3,l,0.6139647500822321,None,3,0,30,6,86.88331125001423,,86.87370729201939,86.88331125001423,87.86466912506148,87.86466912506148,87.88145950005855,88.48325779207516,l,0.6139647500822321,None,p2,001,2025-10-31_16h25.11.565,Delay Discounting Experiment ,,2025.1.1,119.8939547063458,2025-10-31 16h25.20.124460 +0530,
88,98,195,31,1,3,l,0.7697514171013609,None,3,1,31,8,88.4992848749971,,88.48989270906895,88.4992848749971,89.481745416997,89.481745416997,89.48923379206099,90.25655108399224,l,0.7697514171013609,None,p2,001,2025-10-31_16h25.11.565,Delay Discounting Experiment ,,2025.1.1,119.8939547063458,2025-10-31 16h25.20.124460 +0530,
15,35,13,32,2,3,t,0.8126749999355525,None,3,2,32,1,90.27135916706175,,90.26276141707785,90.27135916706175,91.25580229202751,91.25580229202751,91.26470675005112,92.07443120901007,t,0.8126749999355525,None,p2,001,2025-10-31_16h25.11.565,Delay Discounting Experiment ,,2025.1.1,119.8939547063458,2025-10-31 16h25.20.124460 +0530,
49,60,89,33,3,3,t,1.3749071670463309,None,3,3,33,4,92.0884255419951,,92.08016520901583,92.0884255419951,93.07275783398654,93.07275783398654,93.08166483405512,94.44975462509319,t,1.3749071670463309,None,p2,001,2025-10-31_16h25.11.565,Delay Discounting Experiment ,,2025.1.1,119.8939547063458,2025-10-31 16h25.20.124460 +0530,
85,95,180,34,4,3,l,0.7051437079207972,None,3,4,34,7,94.46520787500776,,94.45592770900112,94.46520787500776,95.4483534169849,95.4483534169849,95.45516783406492,96.1576468340354,l,0.7051437079207972,None,p2,001,2025-10-31_16h25.11.565,Delay Discounting Experiment ,,2025.1.1,119.8939547063458,2025-10-31 16h25.20.124460 +0530,
40,55,62,35,5,3,t,0.8659070839639753,None,3,5,35,3,96.17185245908331,,96.16359487501904,96.17185245908331,97.15666579199024,97.15666579199024,97.16491770907305,98.03282616706565,t,0.8659070839639753,None,p2,001,2025-10-31_16h25.11.565,Delay Discounting Experiment ,,2025.1.1,119.8939547063458,2025-10-31 16h25.20.124460 +0530,
67,75,119,36,6,3,l,0.6186626249691471,None,3,6,36,5,98.04637866700068,,98.03812200005632,98.04637866700068,99.03184520907234,99.03184520907234,99.03916062507778,99.65715316706337,l,0.6186626249691471,None,p2,001,2025-10-31_16h25.11.565,Delay Discounting Experiment ,,2025.1.1,119.8939547063458,2025-10-31 16h25.20.124460 +0530,
27,50,21,37,7,3,t,1.570945707964711,None,3,7,37,2,99.67246995901223,,99.66400529199746,99.67246995901223,100.6566937090829,100.6566937090829,100.66521925001871,102.23394929198548,t,1.570945707964711,None,p2,001,2025-10-31_16h25.11.565,Delay Discounting Experiment ,,2025.1.1,119.8939547063458,2025-10-31 16h25.20.124460 +0530,
95,115,200,38,8,3,l,0.8335308340610936,None,3,8,38,9,102.24971133400686,,102.24053029203787,102.24971133400686,103.24009195901453,103.24009195901453,103.24009195901453,104.08348933409434,l,0.8335308340610936,None,p2,001,2025-10-31_16h25.11.565,Delay Discounting Experiment ,,2025.1.1,119.8939547063458,2025-10-31 16h25.20.124460 +0530,
11,30,7,39,9,3,t,0.7178195829037577,None,3,9,39,0,104.09913441701792,,104.08993237500545,104.09913441701792,105.08173025003634,105.08173025003634,105.08887433400378,105.80748279206455,t,0.7178195829037577,None,p2,001,2025-10-31_16h25.11.565,Delay Discounting Experiment ,,2025.1.1,119.8939547063458,2025-10-31 16h25.20.124460 +0530,
27,50,21,40,0,4,t,1.5986612919950858,None,4,0,40,2,105.82208633399568,,105.81376433407422,105.82208633399568,106.80602862499654,106.80602862499654,106.81509741698392,108.40728162508458,t,1.5986612919950858,None,p2,001,2025-10-31_16h25.11.565,Delay Discounting Experiment ,,2025.1.1,119.8939547063458,2025-10-31 16h25.20.124460 +0530,
67,75,119,41,1,4,l,0.6566118749324232,None,4,1,41,5,108.42235025006812,,108.41403400001582,108.42235025006812,109.40002558403648,109.40002558403648,109.4153512500925,110.06690775009338,l,0.6566118749324232,None,p2,001,2025-10-31_16h25.11.565,Delay Discounting Experiment ,,2025.1.1,119.8939547063458,2025-10-31 16h25.20.124460 +0530,
11,30,7,42,2,4,t,0.8101842500036582,None,4,2,42,0,110.08304995903745,,110.07348020898644,110.08304995903745,111.06548816699069,111.06548816699069,111.07295170903672,111.8837484170217,t,0.8101842500036582,None,p2,001,2025-10-31_16h25.11.565,Delay Discounting Experiment ,,2025.1.1,119.8939547063458,2025-10-31 16h25.20.124460 +0530,
49,60,89,43,3,4,t,2.0487102499464527,None,4,3,43,4,111.90048195898999,,111.89088679198176,111.90048195898999,112.90399562509265,112.90399562509265,112.90399562509265,114.95819899998605,t,2.0487102499464527,None,p2,001,2025-10-31_16h25.11.565,Delay Discounting Experiment ,,2025.1.1,119.8939547063458,2025-10-31 16h25.20.124460 +0530,
78,80,162,44,4,4,l,0.6016467500012368,None,4,4,44,6,114.97679183399305,,114.96700087503996,114.97679183399305,115.95600912498776,115.95600912498776,115.97305949998554,116.56755870906636,l,0.6016467500012368,None,p2,001,2025-10-31_16h25.11.565,Delay Discounting Experiment ,,2025.1.1,119.8939547063458,2025-10-31 16h25.20.124460 +0530,
88,98,195,45,5,4,l,0.6180214169435203,None,4,5,45,8,116.58591012505349,,116.57557320909109,116.58591012505349,117.5655858340906,117.5655858340906,117.58219654206187,118.19110491708852,l,0.6180214169435203,None,p2,001,2025-10-31_16h25.11.565,Delay Discounting Experiment ,,2025.1.1,119.8939547063458,2025-10-31 16h25.20.124460 +0530,
15,35,13,46,6,4,l,0.5665230839513242,None,4,6,46,1,118.20498616702389,,118.19639183406252,118.20498616702389,119.19027333403938,119.19027333403938,119.1987181250006,119.75841683405451,l,0.5665230839513242,None,p2,001,2025-10-31_16h25.11.565,Delay Discounting Experiment ,,2025.1.1,119.8939547063458,2025-10-31 16h25.20.124460 +0530,
85,95,180,47,7,4,l,0.7053752499632537,None,4,7,47,7,119.77367950009648,,119.76514620904345,119.77367950009648,120.75633691705298,120.75633691705298,120.76547170907725,121.48514400003478,l,0.7053752499632537,None,p2,001,2025-10-31_16h25.11.565,Delay Discounting Experiment ,,2025.1.1,119.8939547063458,2025-10-31 16h25.20.124460 +0530,
40,55,62,48,8,4,t,0.6603564999531955,None,4,8,48,3,121.50288491707761,,121.49282658402808,121.50288491707761,122.48236804199405,122.48236804199405,122.49896275007632,123.15116950008087,t,0.6603564999531955,None,p2,001,2025-10-31_16h25.11.565,Delay Discounting Experiment ,,2025.1.1,119.8939547063458,2025-10-31 16h25.20.124460 +0530,
95,115,200,49,9,4,l,0.7126522499602288,None,4,9,49,9,123.16676079202443,,123.15757050004322,123.16676079202443,124.14904258400202,124.14904258400202,124.16631674999371,124.86800537502859,l,0.7126522499602288,None,p2,001,2025-10-31_16h25.11.565,Delay Discounting Experiment ,,2025.1.1,119.8939547063458,2025-10-31 16h25.20.124460 +0530,
78,80,162,50,0,5,l,7.149068207945675,None,5,0,50,6,124.89960633404553,,124.87468887504656,124.89960633404553,125.86574429203756,125.86574429203756,125.88976504199672,133.01762679207604,l,7.149068207945675,None,p2,001,2025-10-31_16h25.11.565,Delay Discounting Experiment ,,2025.1.1,119.8939547063458,2025-10-31 16h25.20.124460 +0530,
95,115,200,51,1,5,l,4.216883332934231,None,5,1,51,9,133.03351887501776,,133.02363812504336,133.03351887501776,134.01588191709016,134.01588191709016,134.02336125005968,138.24201654200442,l,4.216883332934231,None,p2,001,2025-10-31_16h25.11.565,Delay Discounting Experiment ,,2025.1.1,119.8939547063458,2025-10-31 16h25.20.124460 +0530,
11,30,7,52,2,5,t,3.343931624898687,None,5,2,52,0,138.25690925004892,,138.2483244590694,138.25690925004892,139.24046862509567,139.24046862509567,139.2492703340249,142.59187237499282,t,3.343931624898687,None,p2,001,2025-10-31_16h25.11.565,Delay Discounting Experiment ,,2025.1.1,119.8939547063458,2025-10-31 16h25.20.124460 +0530,
67,75,119,53,3,5,l,2.356108292005956,None,5,3,53,5,142.60644812509418,,142.59815554204397,142.60644812509418,143.59043366706464,143.59043366706464,143.59952275000978,145.95121420908254,l,2.356108292005956,None,p2,001,2025-10-31_16h25.11.565,Delay Discounting Experiment ,,2025.1.1,119.8939547063458,2025-10-31 16h25.20.124460 +0530,
49,60,89,54,4,5,t,4.617824207991362,None,5,4,54,4,145.96736512507778,,145.95794887503143,145.96736512507778,146.94969162507914,146.94969162507914,146.9662855840288,151.57556608400773,t,4.617824207991362,None,p2,001,2025-10-31_16h25.11.565,Delay Discounting Experiment ,,2025.1.1,119.8939547063458,2025-10-31 16h25.20.124460 +0530,
15,35,13,55,5,5,t,2.7875303749460727,None,5,5,55,1,151.59064237505663,,151.58224341704044,151.59064237505663,152.57508375006728,152.57508375006728,152.58312299998943,155.36838108405937,t,2.7875303749460727,None,p2,001,2025-10-31_16h25.11.565,Delay Discounting Experiment ,,2025.1.1,119.8939547063458,2025-10-31 16h25.20.124460 +0530,
88,98,195,56,6,5,l,0.9630177080398425,None,5,6,56,8,155.3851392500801,,155.37545741698705,155.3851392500801,156.36661616701167,156.36661616701167,156.3838625419885,157.3351347920252,l,0.9630177080398425,None,p2,001,2025-10-31_16h25.11.565,Delay Discounting Experiment ,,2025.1.1,119.8939547063458,2025-10-31 16h25.20.124460 +0530,
27,50,21,57,7,5,t,1.4305302920984104,None,5,7,57,2,157.34978749998845,,157.340786667075,157.34978749998845,158.33310350007378,158.33310350007378,158.34047354198992,159.76872699998785,t,1.4305302920984104,None,p2,001,2025-10-31_16h25.11.565,Delay Discounting Experiment ,,2025.1.1,119.8939547063458,2025-10-31 16h25.20.124460 +0530,
85,95,180,58,8,5,l,1.2540339579572901,None,5,8,58,7,159.78488379204646,,159.77602816699073,159.78488379204646,160.7666262499988,160.7666262499988,160.78376279200893,162.02619129198138,l,1.2540339579572901,None,p2,001,2025-10-31_16h25.11.565,Delay Discounting Experiment ,,2025.1.1,119.8939547063458,2025-10-31 16h25.20.124460 +0530,
40,55,62,59,9,5,t,0.7556559999939054,None,5,9,59,3,162.0397272920236,,162.03144229203463,162.0397272920236,163.0240154589992,163.0240154589992,163.03329483408015,163.7855586670339,t,0.7556559999939054,None,p2,001,2025-10-31_16h25.11.565,Delay Discounting Experiment ,,2025.1.1,119.8939547063458,2025-10-31 16h25.20.124460 +0530,
40,55,62,60,0,6,t,4.337494457955472,None,6,0,60,3,163.80074379208963,,163.7858817500528,163.80074379208963,164.78329720906913,164.78329720906913,164.79080079204869,169.1253083749907,t,4.337494457955472,None,p2,001,2025-10-31_16h25.11.565,Delay Discounting Experiment ,,2025.1.1,119.8939547063458,2025-10-31 16h25.20.124460 +0530,
78,80,162,61,1,6,l,0.8112685829401016,None,6,1,61,6,169.13988258398604,,169.13162879203446,169.13988258398604,170.11673100001644,170.11673100001644,170.13334516703617,170.93557758408133,l,0.8112685829401016,None,p2,001,2025-10-31_16h25.11.565,Delay Discounting Experiment ,,2025.1.1,119.8939547063458,2025-10-31 16h25.20.124460 +0530,
85,95,180,62,2,6,l,1.7288927920162678,None,6,2,62,7,170.95055425004102,,170.94144283409696,170.95055425004102,171.9341572499834,171.9341572499834,171.94148541707546,173.66865495906677,l,1.7288927920162678,None,p2,001,2025-10-31_16h25.11.565,Delay Discounting Experiment ,,2025.1.1,119.8939547063458,2025-10-31 16h25.20.124460 +0530,
11,30,7,63,3,6,t,0.9086028339806944,None,6,3,63,0,173.68446945899632,,173.67518066707999,173.68446945899632,174.66829933400732,174.66829933400732,174.6750943750376,175.58566387498286,t,0.9086028339806944,None,p2,001,2025-10-31_16h25.11.565,Delay Discounting Experiment ,,2025.1.1,119.8939547063458,2025-10-31 16h25.20.124460 +0530,
49,60,89,64,4,6,t,5.439183542039245,None,6,4,64,4,175.6032957920106,,175.59384845907334,175.6032957920106,176.58366029208992,176.58366029208992,176.6003440420609,182.02581695909612,t,5.439183542039245,None,p2,001,2025-10-31_16h25.11.565,Delay Discounting Experiment ,,2025.1.1,119.8939547063458,2025-10-31 16h25.20.124460 +0530,
67,75,119,65,5,6,l,0.5854784999974072,None,6,5,65,5,182.0411343750311,,182.03221454203594,182.0411343750311,183.02542912506033,183.02542912506033,183.03372770908754,183.61908537498675,l,0.5854784999974072,None,p2,001,2025-10-31_16h25.11.565,Delay Discounting Experiment ,,2025.1.1,119.8939547063458,2025-10-31 16h25.20.124460 +0530,
95,115,200,66,6,6,l,1.1006036249455065,None,6,6,66,9,183.63470041705295,,183.6257271670038,183.63470041705295,184.61730145907495,184.61730145907495,184.62472408404574,185.72590825008228,l,1.1006036249455065,None,p2,001,2025-10-31_16h25.11.565,Delay Discounting Experiment ,,2025.1.1,119.8939547063458,2025-10-31 16h25.20.124460 +0530,
88,98,195,67,7,6,l,1.1078073340468109,None,6,7,67,8,185.74007325002458,,185.73196125007235,185.74007325002458,186.71803808398545,186.71803808398545,186.73389012506232,187.83563004201278,l,1.1078073340468109,None,p2,001,2025-10-31_16h25.11.565,Delay Discounting Experiment ,,2025.1.1,119.8939547063458,2025-10-31 16h25.20.124460 +0530,
15,35,13,68,8,6,t,2.6371410420397297,None,6,8,68,1,187.8515283340821,,187.8425264590187,187.8515283340821,188.83376566704828,188.83376566704828,188.85068833408877,191.47628983401228,t,2.6371410420397297,None,p2,001,2025-10-31_16h25.11.565,Delay Discounting Experiment ,,2025.1.1,119.8939547063458,2025-10-31 16h25.20.124460 +0530,
27,50,21,69,9,6,t,1.3372233749832958,None,6,9,69,2,191.49024958407972,,191.48152066709008,191.49024958407972,192.4758165840758,192.4758165840758,192.4841193340253,193.818482208997,t,1.3372233749832958,None,p2,001,2025-10-31_16h25.11.565,Delay Discounting Experiment ,,2025.1.1,119.8939547063458,2025-10-31 16h25.20.124460 +0530,
11,30,7,70,0,7,t,1.2801108340499923,None,7,0,70,0,193.83380087499972,,193.82443562499247,193.83380087499972,194.80883729201742,194.80883729201742,194.82495654199738,196.09321412502322,t,1.2801108340499923,None,p2,001,2025-10-31_16h25.11.565,Delay Discounting Experiment ,,2025.1.1,119.8939547063458,2025-10-31 16h25.20.124460 +0530,
27,50,21,71,1,7,t,1.7173856670269743,None,7,1,71,2,196.109159750049,,196.10083341703285,196.109159750049,197.09152300003916,197.09152300003916,197.10068954201415,198.81892004201654,t,1.7173856670269743,None,p2,001,2025-10-31_16h25.11.565,Delay Discounting Experiment ,,2025.1.1,119.8939547063458,2025-10-31 16h25.20.124460 +0530,
85,95,180,72,2,7,l,1.1374004159588367,None,7,2,72,7,198.83406204206403,,198.82482591702137,198.83406204206403,199.81754083407577,199.81754083407577,199.8247636250453,200.96056758402847,l,1.1374004159588367,None,p2,001,2025-10-31_16h25.11.565,Delay Discounting Experiment ,,2025.1.1,119.8939547063458,2025-10-31 16h25.20.124460 +0530,
67,75,119,73,3,7,l,0.8112597919534892,None,7,3,73,5,200.97504849999677,,200.96655416698195,200.97504849999677,201.968708334025,201.968708334025,201.97513054206502,202.7860705840867,l,0.8112597919534892,None,p2,001,2025-10-31_16h25.11.565,Delay Discounting Experiment ,,2025.1.1,119.8939547063458,2025-10-31 16h25.20.124460 +0530,
15,35,13,74,4,7,t,0.9617040829034522,None,7,4,74,1,202.80194875004236,,202.79253970901482,202.80194875004236,203.78430699999444,203.78430699999444,203.7914929590188,204.7527422090061,t,0.9617040829034522,None,p2,001,2025-10-31_16h25.11.565,Delay Discounting Experiment ,,2025.1.1,119.8939547063458,2025-10-31 16h25.20.124460 +0530,
49,60,89,75,5,7,t,1.8238987500080839,None,7,5,75,4,204.76734225009568,,204.75821545906365,204.76734225009568,205.7511415000772,205.7511415000772,205.75881704199128,207.5770219170954,t,1.8238987500080839,None,p2,001,2025-10-31_16h25.11.565,Delay Discounting Experiment ,,2025.1.1,119.8939547063458,2025-10-31 16h25.20.124460 +0530,
78,80,162,76,6,7,l,0.8722303330432624,None,7,6,76,6,207.59263041708618,,207.58380091702566,207.59263041708618,208.57481529202778,208.57481529202778,208.5915588750504,209.45325954200234,l,0.8722303330432624,None,p2,001,2025-10-31_16h25.11.565,Delay Discounting Experiment ,,2025.1.1,119.8939547063458,2025-10-31 16h25.20.124460 +0530,
88,98,195,77,7,7,l,1.0668206249829382,None,7,7,77,8,209.46865487506147,,209.45967145904433,209.46865487506147,210.4512485000305,210.4512485000305,210.45887683401816,211.52664770907722,l,1.0668206249829382,None,p2,001,2025-10-31_16h25.11.565,Delay Discounting Experiment ,,2025.1.1,119.8939547063458,2025-10-31 16h25.20.124460 +0530,
