thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_dist,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
22,0,22,[np.float64(0.24222222222222223)],[np.float64(0.4822222222222222)],[1],[0],[0],[3.8792717499891296],['target'],22,0,22,0,54.6586019579845,,10,54.644610999996075,54.6586019579845,54.6586019579845,0.02579291700385511,58.52396858300199,[np.float64(0.24222222222222223)],[np.float64(0.4822222222222222)],[1],[0],[0],[3.8792717499891296],['target'],p4,001,2025-09-30_17h41.41.026,Experiment,,2025.1.1,119.75785011147751,2025-09-30 17h41.55.589986 +0530,
23,0,23,[np.float64(-0.051111111111111114)],[np.float64(-0.22)],[1],[0],[0],[2.2025543750205543],['target'],23,0,23,0,58.5490523329936,,5,58.538225083000725,58.5490523329936,58.5490523329936,0.014031041995622218,60.740864124993095,[np.float64(-0.051111111111111114)],[np.float64(-0.22)],[1],[0],[0],[2.2025543750205543],['target'],p4,001,2025-09-30_17h41.41.026,Experiment,,2025.1.1,119.75785011147751,2025-09-30 17h41.55.589986 +0530,
24,0,24,[np.float64(0.3233333333333333)],[np.float64(-0.3288888888888889)],[1],[0],[0],[1.3168657920032274],['target'],24,0,24,0,60.767999667004915,,5,60.75635824998608,60.767999667004915,60.767999667004915,0.015264124987879768,62.0733050830022,[np.float64(0.3233333333333333)],[np.float64(-0.3288888888888889)],[1],[0],[0],[1.3168657920032274],['target'],p4,001,2025-09-30_17h41.41.026,Experiment,,2025.1.1,119.75785011147751,2025-09-30 17h41.55.589986 +0530,
25,0,25,[np.float64(0.29777777777777775)],[np.float64(-0.34)],[1],[0],[0],[1.0197810000099707],['target'],25,0,25,0,62.11820145798265,,10,62.10319112500292,62.11820145798265,62.11820145798265,0.02967654200620018,63.12303945800522,[np.float64(0.29777777777777775)],[np.float64(-0.34)],[1],[0],[0],[1.0197810000099707],['target'],p4,001,2025-09-30_17h41.41.026,Experiment,,2025.1.1,119.75785011147751,2025-09-30 17h41.55.589986 +0530,
26,0,26,[np.float64(0.04111111111111111)],[np.float64(-0.021111111111111112)],[1],[0],[0],[2.0912509999761824],['target'],26,0,26,0,63.15595466698869,,10,63.14418245799607,63.15595466698869,63.15595466698869,0.020977667008992285,65.23550641699694,[np.float64(0.04111111111111111)],[np.float64(-0.021111111111111112)],[1],[0],[0],[2.0912509999761824],['target'],p4,001,2025-09-30_17h41.41.026,Experiment,,2025.1.1,119.75785011147751,2025-09-30 17h41.55.589986 +0530,
27,0,27,[np.float64(-0.0044444444444444444)],[np.float64(0.3288888888888889)],[1],[0],[0],[2.424161875009304],['target'],27,0,27,0,65.26156658300897,,5,65.25014404198737,65.26156658300897,65.26156658300897,0.014430082985199988,67.67439233299228,[np.float64(-0.0044444444444444444)],[np.float64(0.3288888888888889)],[1],[0],[0],[2.424161875009304],['target'],p4,001,2025-09-30_17h41.41.026,Experiment,,2025.1.1,119.75785011147751,2025-09-30 17h41.55.589986 +0530,
28,0,28,[np.float64(-0.1711111111111111)],[np.float64(-0.19)],[1],[0],[0],[2.5163909169787075],['target'],28,0,28,0,67.702771457989,,5,67.69119079198572,67.702771457989,67.702771457989,0.016555915994103998,70.20765704198857,[np.float64(-0.1711111111111111)],[np.float64(-0.19)],[1],[0],[0],[2.5163909169787075],['target'],p4,001,2025-09-30_17h41.41.026,Experiment,,2025.1.1,119.75785011147751,2025-09-30 17h41.55.589986 +0530,
29,0,29,[np.float64(0.37777777777777777)],[np.float64(0.48333333333333334)],[1],[0],[0],[3.0207620000001043],['target'],29,0,29,0,70.23625374998664,,5,70.22461800000747,70.23625374998664,70.23625374998664,0.01675770798465237,73.24545612500515,[np.float64(0.37777777777777777)],[np.float64(0.48333333333333334)],[1],[0],[0],[3.0207620000001043],['target'],p4,001,2025-09-30_17h41.41.026,Experiment,,2025.1.1,119.75785011147751,2025-09-30 17h41.55.589986 +0530,
30,0,30,[np.float64(0.35333333333333333)],[np.float64(0.4122222222222222)],[1],[0],[0],[1.4808513330062851],['target'],30,0,30,0,73.27136212500045,,5,73.25982350000413,73.27136212500045,73.27136212500045,0.01419858299777843,74.74074558299617,[np.float64(0.35333333333333333)],[np.float64(0.4122222222222222)],[1],[0],[0],[1.4808513330062851],['target'],p4,001,2025-09-30_17h41.41.026,Experiment,,2025.1.1,119.75785011147751,2025-09-30 17h41.55.589986 +0530,
31,0,31,[np.float64(-0.15333333333333332)],[np.float64(-0.35)],[1],[0],[0],[2.137829041981604],[None],31,0,31,0,74.7820526669966,,10,74.76797904199339,74.7820526669966,74.7820526669966,0.027046667004469782,76.90587133300141,[np.float64(-0.15333333333333332)],[np.float64(-0.35)],[1],[0],[0],[2.137829041981604],[None],p4,001,2025-09-30_17h41.41.026,Experiment,,2025.1.1,119.75785011147751,2025-09-30 17h41.55.589986 +0530,
32,0,32,[np.float64(-0.28)],[np.float64(0.13777777777777778)],[0],[0],[0],[2.28302420800901],['target'],32,0,32,0,76.92735474999063,,5,76.91757945800782,76.92735474999063,76.92735474999063,0.011541000014403835,79.20070070799557,[np.float64(-0.28)],[np.float64(0.13777777777777778)],[0],[0],[0],[2.28302420800901],['target'],p4,001,2025-09-30_17h41.41.026,Experiment,,2025.1.1,119.75785011147751,2025-09-30 17h41.55.589986 +0530,
33,0,33,[np.float64(-0.05555555555555555)],[np.float64(-0.4811111111111111)],[1],[0],[0],[2.921878374996595],['target'],33,0,33,0,79.23006091700518,,5,79.21866833299282,79.23006091700518,79.23006091700518,0.01775087497662753,82.1406232919835,[np.float64(-0.05555555555555555)],[np.float64(-0.4811111111111111)],[1],[0],[0],[2.921878374996595],['target'],p4,001,2025-09-30_17h41.41.026,Experiment,,2025.1.1,119.75785011147751,2025-09-30 17h41.55.589986 +0530,
34,0,34,[np.float64(-0.28888888888888886)],[np.float64(-0.12444444444444444)],[1],[0],[0],[1.7018980830034707],['target'],34,0,34,0,82.16741624998394,,5,82.15593112498755,82.16741624998394,82.16741624998394,0.015136292000534013,83.85790425000596,[np.float64(-0.28888888888888886)],[np.float64(-0.12444444444444444)],[1],[0],[0],[1.7018980830034707],['target'],p4,001,2025-09-30_17h41.41.026,Experiment,,2025.1.1,119.75785011147751,2025-09-30 17h41.55.589986 +0530,
35,0,35,[np.float64(0.45444444444444443)],[np.float64(0.09444444444444444)],[1],[0],[0],[2.1359224159969017],['target'],35,0,35,0,83.88463312498061,,5,83.87311358298757,83.88463312498061,83.88463312498061,0.015027750021545216,86.00912366699777,[np.float64(0.45444444444444443)],[np.float64(0.09444444444444444)],[1],[0],[0],[2.1359224159969017],['target'],p4,001,2025-09-30_17h41.41.026,Experiment,,2025.1.1,119.75785011147751,2025-09-30 17h41.55.589986 +0530,
36,0,36,[np.float64(0.48444444444444446)],[np.float64(-0.19444444444444445)],[1],[0],[0],[1.4002862090128474],['target'],36,0,36,0,86.05398420800338,,10,86.03916954199667,86.05398420800338,86.05398420800338,0.02983358400524594,87.43952270800946,[np.float64(0.48444444444444446)],[np.float64(-0.19444444444444445)],[1],[0],[0],[1.4002862090128474],['target'],p4,001,2025-09-30_17h41.41.026,Experiment,,2025.1.1,119.75785011147751,2025-09-30 17h41.55.589986 +0530,
37,0,37,[np.float64(-0.14222222222222222)],[np.float64(-0.04111111111111111)],[1],[0],[0],[1.6736099590198137],['target'],37,0,37,0,87.45968762499979,,5,87.45090620798874,87.45968762499979,87.45968762499979,0.011210542026674375,89.12459287498496,[np.float64(-0.14222222222222222)],[np.float64(-0.04111111111111111)],[1],[0],[0],[1.6736099590198137],['target'],p4,001,2025-09-30_17h41.41.026,Experiment,,2025.1.1,119.75785011147751,2025-09-30 17h41.55.589986 +0530,
38,0,38,[np.float64(-0.2644444444444444)],[np.float64(0.12222222222222222)],[1],[0],[0],[1.6554991670127492],[None],38,0,38,0,89.16566391699598,,10,89.15140170798986,89.16566391699598,89.16566391699598,0.02663137498893775,90.80696933300351,[np.float64(-0.2644444444444444)],[np.float64(0.12222222222222222)],[1],[0],[0],[1.6554991670127492],[None],p4,001,2025-09-30_17h41.41.026,Experiment,,2025.1.1,119.75785011147751,2025-09-30 17h41.55.589986 +0530,
